id,name,inventory_line_id/location_id,inventory_line_id/product_id/id,ปป,inventory_line_id/product_qty,inventory_line_id/product_uom
,,สาทร ชั้น 1,product_P-PCWF-005,กระดาษถ่ายเอกสารสี A4 80แกรม 50แผ่น เบอร์5สีชมพูอ่อน,190,ห่อ
,,สาทร ชั้น 1,product_P-PCWF-006,กระดาษถ่ายเอกสารสี A4 80แกรม 50แผ่น เบอร์6สีฟ้าอ่อน,60,ห่อ
,,สาทร ชั้น 1,product_P-PCWF-007,กระดาษถ่ายเอกสารสี A4 80แกรม 50แผ่น เบอร์7สีครีม,30,ห่อ
,,สาทร ชั้น 1,product_P-PCWF-008,กระดาษถ่ายเอกสารสี A4 80แกรม 50แผ่น เบอร์8สีเขียวอ่อน,260,ห่อ
,,สาทร ชั้น 1,product_P-PCWF-009,กระดาษถ่ายเอกสารสี A4 80แกรม 50แผ่น เบอร์9สีส้มโอรส,30,ห่อ
,,สาทร ชั้น 1,product_235307,Q-BIZ กระดาษถ่ายเอกสารสีม่วง 80g A4 100 แผ่น No.10,1004,ห่อ
,,สาทร ชั้น 1,product_235308,Q-BIZ กระดาษถ่ายเอกสารสีเหลืองทอง 80g A4 100 แผ่น No.11,460,ห่อ
,,สาทร ชั้น 1,product_112477,Q-BIZ กรดาษถ่ายเอกสารสีเหลือง 80g A4 100 แผ่น No.12,1240,ห่อ
,,สาทร ชั้น 1,product_112480,Q-BIZ กรดาษถ่ายเอกสารสีฟ้า 80g A4 100 แผ่น No.13,640,ห่อ
,,สาทร ชั้น 1,product_112488,Q-BIZ กรดาษถ่ายเอกสารสีเขียว 80g A4 100 แผ่น No.14,1080,ห่อ
,,สาทร ชั้น 1,product_112493,Q-BIZ กรดาษถ่ายเอกสารสีส้ม 80g A4 100 แผ่น No.15,1040,ห่อ
,,สาทร ชั้น 1,product_112507,Q-BIZ กรดาษถ่ายเอกสารสีแดง 80g A4 100 แผ่น No.16,620,ห่อ
,,สาทร ชั้น 1,product_94809,Q-BIZ กระดาษถ่ายเอกสารสีเข้ม 80g A4 200 ผ.(คละสีNo.12-15),1982,ห่อ
,,สาทร ชั้น 1,product_157360,Q-BIZ กรดาษถ่ายเอกสารสี 80g A4 200 แผ่น (คละสีNo.1-4),0,ห่อ
,,สาทร ชั้น 1,product_P-PT-HM,กระดาษโปสเตอร์แข็ง คละสี,15000,แผ่น
,,สาทร ชั้น 1,product_P-PT-041,กระดาษโปสเตอร์แข็ง หน้าเดี่ยว เบอร์1สีแดงเข้ม,0,แผ่น
,,สาทร ชั้น 1,product_P-PT-1SM,กระดาษโปสเตอร์อ่อน 1หน้า คละสี,0,แผ่น
,,สาทร ชั้น 1,product_P-PT-050,กระดาษโปสเตอร์แข็ง หน้าเดี่ยว เบอร์10สีชมพูอ่อน,5050,แผ่น
,,สาทร ชั้น 1,product_P-PT-051,กระดาษโปสเตอร์แข็ง หน้าเดี่ยว เบอร์11สีฟ้าเข้ม,3250,แผ่น
,,สาทร ชั้น 1,product_P-PT-001,กระดาษโปสเตอร์อ่อน 1หน้า เบอร์1สีแดงเข้ม,4100,แผ่น
,,สาทร ชั้น 1,product_P-PT-010,กระดาษโปสเตอร์อ่อน 1หน้า เบอร์10สีชมพูอ่อน,0,แผ่น
,,สาทร ชั้น 1,product_P-PT-011,กระดาษโปสเตอร์อ่อน 1หน้า เบอร์11สีฟ้าเข้ม,6500,แผ่น
,,สาทร ชั้น 1,product_P-PT-012,กระดาษโปสเตอร์อ่อน 1หน้า เบอร์12สีฟ้ากลาง,7500,แผ่น
,,สาทร ชั้น 1,product_P-PT-013,กระดาษโปสเตอร์อ่อน 1หน้า เบอร์13สีฟ้าอ่อน,8800,แผ่น
,,สาทร ชั้น 1,product_P-PT-014,กระดาษโปสเตอร์อ่อน 1หน้า เบอร์14สีม่วงเข้ม,3900,แผ่น
,,สาทร ชั้น 1,product_P-PT-015,กระดาษโปสเตอร์อ่อน 1หน้า เบอร์15สีม่วงอ่อน,6200,แผ่น
,,สาทร ชั้น 1,product_P-PT-016,กระดาษโปสเตอร์อ่อน 1หน้า เบอร์16สีชมพูเข้ม,4200,แผ่น
,,สาทร ชั้น 1,product_P-PT-017,กระดาษโปสเตอร์อ่อน 1หน้า เบอร์17สีชมพูกลาง,800,แผ่น
,,สาทร ชั้น 1,product_P-PT-018,กระดาษโปสเตอร์อ่อน 1หน้า เบอร์18สีน้ำตาล,3000,แผ่น
,,สาทร ชั้น 1,product_P-PT-019,กระดาษโปสเตอร์อ่อน 1หน้า เบอร์19สีดำ,3100,แผ่น
,,สาทร ชั้น 1,product_P-PT-052,กระดาษโปสเตอร์แข็ง หน้าเดี่ยว เบอร์12สีฟ้ากลาง,5500,แผ่น
,,สาทร ชั้น 1,product_P-PT-002,กระดาษโปสเตอร์อ่อน 1หน้า เบอร์2สีแดงอ่อน,4100,แผ่น
,,สาทร ชั้น 1,product_P-PT-020,กระดาษโปสเตอร์อ่อน 1หน้า เบอร์20สีเทา,5300,แผ่น
,,สาทร ชั้น 1,product_P-PT-053,กระดาษโปสเตอร์แข็ง หน้าเดี่ยว เบอร์13สีฟ้าอ่อน,8900,แผ่น
,,สาทร ชั้น 1,product_P-PT-003,กระดาษโปสเตอร์อ่อน 1หน้า เบอร์3สีส้ม,7000,แผ่น
,,สาทร ชั้น 1,product_P-PT-054,กระดาษโปสเตอร์แข็ง หน้าเดี่ยว เบอร์14สีม่วงเข้ม,3100,แผ่น
,,สาทร ชั้น 1,product_P-PT-004,กระดาษโปสเตอร์อ่อน 1หน้า เบอร์4สีเหลืองเข้ม,1400,แผ่น
,,สาทร ชั้น 1,product_P-PT-055,กระดาษโปสเตอร์แข็ง หน้าเดี่ยว เบอร์15สีม่วงอ่อน,1850,แผ่น
,,สาทร ชั้น 1,product_P-PT-005,กระดาษโปสเตอร์อ่อน 1หน้า เบอร์5สีเหลืองอ่อน,400,แผ่น
,,สาทร ชั้น 1,product_P-PT-056,กระดาษโปสเตอร์แข็ง หน้าเดี่ยว เบอร์16สีชมพูเข้ม,250,แผ่น
,,สาทร ชั้น 1,product_P-PT-006,กระดาษโปสเตอร์อ่อน 1หน้า เบอร์6สีครีม,5600,แผ่น
,,สาทร ชั้น 1,product_P-PT-057,กระดาษโปสเตอร์แข็ง หน้าเดี่ยว เบอร์17สีชมพูกลาง,250,แผ่น
,,สาทร ชั้น 1,product_P-PT-007,กระดาษโปสเตอร์อ่อน 1หน้า เบอร์7สีเขียวเข้ม,3000,แผ่น
,,สาทร ชั้น 1,product_P-PT-058,กระดาษโปสเตอร์แข็ง หน้าเดี่ยว เบอร์18สีน้ำตาล,0,แผ่น
,,สาทร ชั้น 1,product_P-PT-008,กระดาษโปสเตอร์อ่อน 1หน้า เบอร์8สีเขียวกลาง,7400,แผ่น
,,สาทร ชั้น 1,product_P-PT-059,กระดาษโปสเตอร์แข็ง หน้าเดี่ยว เบอร์19สีดำ,2200,แผ่น
,,สาทร ชั้น 1,product_P-PT-009,กระดาษโปสเตอร์อ่อน 1หน้า เบอร์9สีเขียวอ่อน,2300,แผ่น
,,สาทร ชั้น 1,product_P-PT-042,กระดาษโปสเตอร์แข็ง หน้าเดี่ยว เบอร์2สีแดงอ่อน,8600,แผ่น
,,สาทร ชั้น 1,product_P-PT-2SM,กระดาษโปสเตอร์อ่อน 2หน้า คละสี,7600,แผ่น
,,สาทร ชั้น 1,product_P-PT-060,กระดาษโปสเตอร์แข็ง หน้าเดี่ยว เบอร์20สีเทา,1600,แผ่น
,,สาทร ชั้น 1,product_P-PT-021,กระดาษโปสเตอร์อ่อน 2หน้า เบอร์1สีแดงเข้ม,0,แผ่น
,,สาทร ชั้น 1,product_P-PT-030,กระดาษโปสเตอร์อ่อน 2หน้า เบอร์10สีชมพูอ่อน,1000,แผ่น
,,สาทร ชั้น 1,product_P-PT-031,กระดาษโปสเตอร์อ่อน 2หน้า เบอร์11สีฟ้าเข้ม,0,แผ่น
,,สาทร ชั้น 1,product_P-PT-032,กระดาษโปสเตอร์อ่อน 2หน้า เบอร์12สีฟ้ากลาง,0,แผ่น
,,สาทร ชั้น 1,product_P-PT-033,กระดาษโปสเตอร์อ่อน 2หน้า เบอร์13สีฟ้าอ่อน,0,แผ่น
,,สาทร ชั้น 1,product_P-PT-034,กระดาษโปสเตอร์อ่อน 2หน้า เบอร์14สีม่วงเข้ม,100,แผ่น
,,สาทร ชั้น 1,product_P-PT-035,กระดาษโปสเตอร์อ่อน 2หน้า เบอร์15สีม่วงอ่อน,1600,แผ่น
,,สาทร ชั้น 1,product_P-PT-036,กระดาษโปสเตอร์อ่อน 2หน้า เบอร์16สีชมพูเข้ม,1700,แผ่น
,,สาทร ชั้น 1,product_P-PT-037,กระดาษโปสเตอร์อ่อน 2หน้า เบอร์17สีชมพูกลาง,5600,แผ่น
,,สาทร ชั้น 1,product_P-PT-038,กระดาษโปสเตอร์อ่อน 2หน้า เบอร์18สีน้ำตาล,5000,แผ่น
,,สาทร ชั้น 1,product_P-PT-039,กระดาษโปสเตอร์อ่อน 2หน้า เบอร์19สีดำ,0,แผ่น
,,สาทร ชั้น 1,product_P-PT-022,กระดาษโปสเตอร์อ่อน 2หน้า เบอร์2สีแดงอ่อน,200,แผ่น
,,สาทร ชั้น 1,product_P-PT-040,กระดาษโปสเตอร์อ่อน 2หน้า เบอร์20สีเทา,1200,แผ่น
,,สาทร ชั้น 1,product_P-PT-023,กระดาษโปสเตอร์อ่อน 2หน้า เบอร์3สีส้ม,0,แผ่น
,,สาทร ชั้น 1,product_P-PT-024,กระดาษโปสเตอร์อ่อน 2หน้า เบอร์4สีเหลืองเข้ม,2400,แผ่น
,,สาทร ชั้น 1,product_P-PT-025,กระดาษโปสเตอร์อ่อน 2หน้า เบอร์5สีเหลืองอ่อน,0,แผ่น
,,สาทร ชั้น 1,product_P-PT-026,กระดาษโปสเตอร์อ่อน 2หน้า เบอร์6สีครีม,800,แผ่น
,,สาทร ชั้น 1,product_P-PT-027,กระดาษโปสเตอร์อ่อน 2หน้า เบอร์7สีเขียวเข้ม,0,แผ่น
,,สาทร ชั้น 1,product_P-PT-028,กระดาษโปสเตอร์อ่อน 2หน้า เบอร์8สีเขียวกลาง,0,แผ่น
,,สาทร ชั้น 1,product_P-PT-029,กระดาษโปสเตอร์อ่อน 2หน้า เบอร์9สีเขียวอ่อน,0,แผ่น
,,สาทร ชั้น 1,product_P-PT-043,กระดาษโปสเตอร์แข็ง หน้าเดี่ยว เบอร์3สีส้ม,3200,แผ่น
,,สาทร ชั้น 1,product_P-PT-044,กระดาษโปสเตอร์แข็ง หน้าเดี่ยว เบอร์4สีเหลืองเข้ม,550,แผ่น
,,สาทร ชั้น 1,product_P-PT-045,กระดาษโปสเตอร์แข็ง หน้าเดี่ยว เบอร์5สีเหลืองอ่อน,2050,แผ่น
,,สาทร ชั้น 1,product_P-PT-046,กระดาษโปสเตอร์แข็ง หน้าเดี่ยว เบอร์6สีครีม,4950,แผ่น
,,สาทร ชั้น 1,product_P-PT-047,กระดาษโปสเตอร์แข็ง หน้าเดี่ยว เบอร์7สีเขียวเข้ม,5400,แผ่น
,,สาทร ชั้น 1,product_P-PT-048,กระดาษโปสเตอร์แข็ง หน้าเดี่ยว เบอร์8สีเขียวกลาง,4950,แผ่น
,,สาทร ชั้น 1,product_P-PT-049,กระดาษโปสเตอร์แข็ง หน้าเดี่ยว เบอร์9สีเขียวอ่อน,4000,แผ่น
,,สาทร ชั้น 1,product_P-DP-A-015,กระดาษโรเนียวปรู๊ฟใน A4 60แกรม 300แผ่น Value,115,ห่อ
,,สาทร ชั้น 1,product_P-DP-A-001,กระดาษโรเนียวปอนด์ A4 60แกรม 300แผ่น Venus,440,ห่อ
,,สาทร ชั้น 1,product_P-DP-B-002,กระดาษโรเนียวปอนด์ A4 70แกรม 300แผ่น Value,214,ห่อ
,,สาทร ชั้น 1,product_P-DP-A-002,กระดาษโรเนียวปอนด์ A4 70แกรม 300แผ่น Venus,198,ห่อ
,,สาทร ชั้น 1,product_P-DP-B-005,กระดาษโรเนียวปอนด์ A4 70แกรม 500แผ่น Value,447,ห่อ
,,สาทร ชั้น 1,product_P-DP-A-005,กระดาษโรเนียวปอนด์ A4 70แกรม 500แผ่น Venus,78,ห่อ
,,สาทร ชั้น 1,product_P-DP-B-003,กระดาษโรเนียวปอนด์ A4 80แกรม 300แผ่น Value,117,ห่อ
,,สาทร ชั้น 1,product_P-DP-A-003,กระดาษโรเนียวปอนด์ A4 80แกรม 300แผ่น Venus,219,ห่อ
,,สาทร ชั้น 1,product_P-DP-B-013,กระดาษโรเนียวปรู๊ฟใน F4 60แกรม 300แผ่น Value,190,ห่อ
,,สาทร ชั้น 1,product_P-DP-B-008,กระดาษโรเนียวปอนด์ F4 70แกรม 300แผ่น Value,100,ห่อ
,,สาทร ชั้น 1,product_147372,Q-BIZ กระดาษโรเนียวปรู๊ฟ F4  1*300 แผ่น,301,ห่อ
