id,name,inventory_line_id/location_id,inventory_line_id/product_id/id,ปป,inventory_line_id/product_qty,inventory_line_id/product_uom
,,สาทร ชั้น 1,product_2800645,เทสโก้ สมุดปกแข็งสันห่วง A5 70 แกรม100 แผ่นรวมปก D,3432,เล่ม
,,สาทร ชั้น 1,product_2800646,เทสโก้ สมุดปกแข็งสันห่วง A5 70 แกรม100 แผ่นรวมปกE,6508,เล่ม
,,สาทร ชั้น 1,product_2800647,เทสโก้ สมุดปกแข็งสันห่วง A5 70 แกรม100 แผ่นรวมปก F,3984,เล่ม
,,สาทร ชั้น 1,product_2800649,เทสโก้ สมุดปกแข็งสันห่วง B5 70 แกรม100 แผ่นรวมปกA,3432,เล่ม
,,สาทร ชั้น 1,product_2800650,เทสโก้ สมุดปกแข็งสันห่วง B5 70 แกรม100 แผ่นรวมปก B,5172,เล่ม
,,สาทร ชั้น 1,product_2800681,เทสโก้ สมุดปกแข็งสันห่วงทรงยาว 70 แกรม100แผ่นรวมปกA,4476,เล่ม
,,สาทร ชั้น 1,product_2800683,เทสโก้ สมุดปกแข็งสันห่วงทรงยาว 70 แกรม100แผ่นรวมปกB,6696,เล่ม
,,สาทร ชั้น 1,product_2800692,เทสโก้ สมุดปกอ่อนสันห่วงบน A6  70 แกรม 50 แผ่นรวมปกA,17748,เล่ม
,,สาทร ชั้น 1,product_2800693,เทสโก้ สมุดปกอ่อนสันห่วงบน A6  70 แกรม 50 แผ่นรวมปกB,15132,เล่ม
,,สาทร ชั้น 1,product_2800705,เทสโก้ สมุดปกแข็งสันห่วง A5 75 แกรม 150 แผ่นรวมปกA,2232,เล่ม
,,สาทร ชั้น 1,product_2800706,เทสโก้ สมุดปกแข็งแม่เหล็ก ตัด16 70 แกรม 80 แผ่นรวมปกB,408,เล่ม
,,สาทร ชั้น 1,product_2800707,เทสโก้ สมุดปกแข็งแม่เหล็ก ตัด16 70 แกรม 80 แผ่นรวมปกA,228,เล่ม
,,สาทร ชั้น 1,product_2800708,เทสโก้ สมุดปกแข็งสันห่วงบน ตัด16 70 แกรม 80 แผ่นรวมปกB,4692,เล่ม
,,สาทร ชั้น 1,product_2800709,เทสโก้ สมุดปกแข็งสันห่วงบน ตัด16 70 แกรม 80 แผ่นรวมปกA,3216,เล่ม
,,สาทร ชั้น 1,product_2800710,เทสโก้ สมุดบันทึกปกหนังทรงยาว10x15.8 cm. กระดุม-ฟ้า,768,เล่ม
,,สาทร ชั้น 1,product_2800711,เทสโก้ สมุดบันทึกปกหนังทรงยาว7.5x13.5 CM .-ฟ้า,120,เล่ม
,,สาทร ชั้น 1,product_2800714,สมุดใส่นามบัตร 2 ช่อง   ปกแข็ง-ฟ้า,408,เล่ม
,,สาทร ชั้น 1,product_2800716,สมุดใส่นามบัตร 2 ช่อง   ปกแข็ง-ดำ,168,เล่ม
,,สาทร ชั้น 1,product_2800717,เทสโก้ สมุดปกแข็งใส่นามบัตร 3ช่องCH ดำ,680,เล่ม
,,สาทร ชั้น 1,product_2800718,เทสโก้ สมุดปกพีพีสันห่วง A4 70 แกรม 50 แผ่นรวมปกB,384,เล่ม
,,สาทร ชั้น 1,product_2800719,เทสโก้ สมุดปกพีพีสันห่วง A4 70 แกรม 50 แผ่นรวมปกA,3200,เล่ม
,,สาทร ชั้น 1,product_2800720,เทสโก้ สมุดปกแข็งสันตรง A6 70 แกรม 100 แผ่นรวมปกB,2568,เล่ม
,,สาทร ชั้น 1,product_2800728,เทสโก้ สมุดปกพีพีสันห่วง A5 70 แกรม 80 แผ่นรวมปกB,4032,เล่ม
,,สาทร ชั้น 1,product_2800752,เทสโก้ สมุดปกพีพีสันห่วง A6 70 แกรม 60 แผ่นรวมปกC,1620,เล่ม
,,สาทร ชั้น 1,product_2800753,เทสโก้ สมุดปกพีพีสันห่วง A6 70 แกรม 60 แผ่นรวมปกD,2268,เล่ม
,,สาทร ชั้น 1,product_3453871,คัดเดิลมี สมุดปกแข็งสันห่วง A5/100s 70g,3288,เล่ม
,,สาทร ชั้น 1,product_3453888,คัดเดิลมี สมุดปกน้ำตาลเย็บลวด 34s 70g ,588,เล่ม
,,สาทร ชั้น 1,product_3453894,คัดเดิลมี สมุดปกแข็งสันห่วง A6/80s 70g,1800,เล่ม
,,สาทร ชั้น 1,product_3454188,เทสโก้ สมุดปกอ่อนสันห่วง A6/40s 75g-ECO,408,เล่ม
,,สาทร ชั้น 1,product_3454196,เทสโก้ สมุดปกหนาสันห่วง B5/40s 75g-ECO,408,เล่ม
,,สาทร ชั้น 1,product_3454207,เทสโก้ สมุดปกแข็งสันห่วงA5/100s75g-ECO-1,432,เล่ม
,,สาทร ชั้น 1,product_3454213,เทสโก้ สมุดปกแข็งสันห่วง B5/100s 75g-ECO,456,เล่ม
,,สาทร ชั้น 1,product_3454236,เทสโก้ สมุดปกน้ำตาลเย็บลวด 34s 75g -ECO,408,เล่ม
,,สาทร ชั้น 1,product_3454242,เทสโก้ สมุดปกแข็งสันตรง 75g 80s-ECO-1,408,เล่ม
,,สาทร ชั้น 1,product_3454259,เทสโก้ สมุดปกแข็งสันห่วง A6/80s75g-ECO-1,408,เล่ม
,,สาทร ชั้น 1,product_3454271,เทสโก้ สมุดปกแข็งสันตรง A5/80s 75g-ECO-1,408,เล่ม
,,สาทร ชั้น 1,product_3454294,เทสโก้ สมุดปกแข็งแม่เหล็ก16/80s75g-ECO-1,468,เล่ม
,,สาทร ชั้น 1,product_3454311,เทสโก้ สมุดปกแข็งสันตรงA6/100s 75g-ECO-1,408,เล่ม
,,สาทร ชั้น 1,product_3454340,เทสโก้ สมุดบัญชี 20/100s 75g-ECO,2095,เล่ม
,,สาทร ชั้น 1,product_3454363,เทสโก้ สมุดปกแข็งสันตรง 75g 80s-ECO-2,408,เล่ม
,,สาทร ชั้น 1,product_3454378,เทสโก้ สมุดปกแข็งสันห่วง A6/80s75g-ECO-2,408,เล่ม
,,สาทร ชั้น 1,product_3454386,เทสโก้ สมุดปกแข็งสันตรงA6/100s 75g-ECO-2,408,เล่ม
,,สาทร ชั้น 1,product_3454403,เทสโก้ สมุดปกแข็งแม่เหล็ก16/80s75g-ECO-2,1476,เล่ม
,,สาทร ชั้น 1,product_3454418,เทสโก้ สมุดปกแข็งสันตรง A5/80s 75g-ECO-2,408,เล่ม
,,สาทร ชั้น 1,product_3454426,เทสโก้ สมุดปกแข็งสันห่วงA5/100s75g-ECO-2,456,เล่ม
,,สาทร ชั้น 1,product_3454432,เทสโก้ สมุดสันห่วงบน A7/40s 75g P2-ECO,1512,เล่ม
,,สาทร ชั้น 1,product_56875,สมุดปกแข็งน้ำเงิน 2/70 แผ่น,17968,เล่ม
,,สาทร ชั้น 1,product_94809,Q-BIZ กระดาษถ่ายเอกสารสีเข้ม 80g A4 200 ผ.(คละสีNo.12-15),127,ห่อ
,,สาทร ชั้น 1,product_95056,Q-BIZ กระดาษการ์ดสี 110g A4 200 ผ. (คละสี),200,ห่อ
,,สาทร ชั้น 1,product_N-BL-260,สมุดปกน้ำเงิน 55แกรม 2/60แผ่น,6024,เล่ม
,,สาทร ชั้น 1,product_N-BL-280,สมุดปกน้ำเงิน 55แกรม 2/80แผ่น,7928,เล่ม
,,สาทร ชั้น 1,product_N-D-410VE,สมุดวาดเขียนวีนัส 120แกรม 4/10แผ่น,5967,เล่ม
,,สาทร ชั้น 1,product_N-D-810VE,สมุดวาดเขียนวีนัส 100แกรม 8/10แผ่น,2100,เล่ม
,,สาทร ชั้น 1,product_N-EF10,สมุดปกภาพ 50แกรม 9/34แผ่น EF-10,32184,เล่ม
,,สาทร ชั้น 1,product_N-EF20,สมุดปกภาพ 50แกรม 9/80แผ่น EF-20,6888,เล่ม
,,สาทร ชั้น 1,product_N-EF5,สมุดปกภาพ 50แกรม 9/14แผ่น EF-5 ,31728,เล่ม
,,สาทร ชั้น 1,product_N-F8306,สมุดปกภาพ 60แกรม 8/30แผ่น F-8306,6456,เล่ม
,,สาทร ชั้น 1,product_N-F8307,สมุดปกภาพ 70แกรม 8/30แผ่น F-8307,2760,เล่ม
,,สาทร ชั้น 1,product_N-F9100,สมุดปกภาพ 60แกรม 9/100แผ่น F-9100,3444,เล่ม
,,สาทร ชั้น 1,product_N-F920,สมุดปกภาพ 60แกรม 9/20แผ่น F-920,50808,เล่ม
,,สาทร ชั้น 1,product_N-F940,สมุดปกภาพ 60แกรม 9/40แผ่น F-940,29460,เล่ม
,,สาทร ชั้น 1,product_N-F950,สมุดปกภาพ 60แกรม 9/50แผ่น F-950,6864,เล่ม
,,สาทร ชั้น 1,product_N-F960,สมุดปกภาพ 60แกรม 9/60แผ่น F-960,9792,เล่ม
,,สาทร ชั้น 1,product_N-F980,สมุดปกภาพ 60แกรม 9/80แผ่น F-980,17508,เล่ม
,,สาทร ชั้น 1,product_N-GNB-B5307,สมุดปกอ่อนสันกาวตัด8 70แกรม 8/30แผ่น GNB-B5307,8760,เล่ม
,,สาทร ชั้น 1,product_N-GNB-B5406,สมุดปกอ่อนสันกาวตัด8 60แกรม 8/40แผ่น GNB-B5406,3528,เล่ม
,,สาทร ชั้น 1,product_N-GNB-B5407,สมุดปกอ่อนสันกาวตัด8 70แกรม 8/40แผ่น GNB-B5407,6400,เล่ม
,,สาทร ชั้น 1,product_N-HVB-51007,สมุดปกแข็งมุมมัน 70แกรม 5/100แผ่น HVB-51007,5195,เล่ม
,,สาทร ชั้น 1,product_N-MIS-DW930,สมุดริมห่วงวีนัส 9/30แผ่น,6984,เล่ม
,,สาทร ชั้น 1,product_N-MIS-VE924,สมุดปกสีวีนัส 70แกรม 9/24แผ่น,6612,เล่ม
,,สาทร ชั้น 1,product_N-NV-M-A5407,สมุดปกอ่อนสันกาวสีเมทาลิค 70แกรม A5/40แผ่น NV-M-A5407,756,เล่ม
,,สาทร ชั้น 1,product_N-TD-9100,สมุดปกแข็งลายไทย 55แกรม 9/100แผ่น,11844,เล่ม
,,สาทร ชั้น 1,product_N-TD-930,สมุดปกอ่อนลายไทย 55แกรม 9/30แผ่น,1824,เล่ม
,,สาทร ชั้น 1,product_N-TD-936,สมุดปกอ่อนลายไทย 55แกรม 9/36แผ่น,3216,เล่ม
,,สาทร ชั้น 1,product_N-TD-940,สมุดปกอ่อนลายไทย 55แกรม 9/40แผ่น,36,เล่ม
,,สาทร ชั้น 1,product_N-TD-970,สมุดปกแข็งลายไทย 55แกรม 9/70แผ่น,17436,เล่ม
,,สาทร ชั้น 1,product_N-TS-A70NL,สมุดฉีกไม่มีเส้น A70แผ่นเต็ม,18975,เล่ม
,,สาทร ชั้น 1,product_N-TS-A90L,สมุดฉีกมีเส้น A90แผ่นเต็ม,16540,เล่ม
,,สาทร ชั้น 1,product_N-TS-AA100NL,สมุดฉีกไม่มีเส้น AA100แผ่นเต็ม,16000,เล่ม
,,สาทร ชั้น 1,product_N-TS-NO4NL,สมุดฉีกไม่มีเส้น NO.4 100แผ่นเต็ม,62325,เล่ม
,,สาทร ชั้น 1,product_P-CWF-001,กระดาษการ์ดสี A4 120แกรม 50แผ่น สีฟ้า ,400,ห่อ
,,สาทร ชั้น 1,product_P-CWF-002,กระดาษการ์ดสี A4 120แกรม 50แผ่น สีชมพู ,300,ห่อ
,,สาทร ชั้น 1,product_P-CWF-003,กระดาษการ์ดสี A4 120แกรม 50แผ่น สีเขียว ,350,ห่อ
,,สาทร ชั้น 1,product_P-CWF-005,กระดาษการ์ดสี A4 120แกรม 50แผ่น สีม่วง ,30,ห่อ
,,สาทร ชั้น 1,product_P-CWF-006,กระดาษการ์ดสี A4 120แกรม 50แผ่น สีส้ม ,30,ห่อ
,,สาทร ชั้น 1,product_P-CWF-007,กระดาษการ์ดสี A4 120แกรม 50แผ่น สีครีม ,20,ห่อ
,,สาทร ชั้น 1,product_P-CWF-008,กระดาษการ์ดสี A4 120แกรม 180แผ่น สีฟ้า ,898,ห่อ
,,สาทร ชั้น 1,product_P-CWF-009,กระดาษการ์ดสี A4 120แกรม 180แผ่น สีชมพู ,599,ห่อ
,,สาทร ชั้น 1,product_P-CWF-010,กระดาษการ์ดสี A4 120แกรม 180แผ่น สีเขียว ,490,ห่อ
,,สาทร ชั้น 1,product_P-CWF-011,กระดาษการ์ดสี A4 120แกรม 180แผ่น สีเหลือง ,561,ห่อ
,,สาทร ชั้น 1,product_P-CWF-012,กระดาษการ์ดสี A4 120แกรม 180แผ่น สีม่วง ,256,ห่อ
,,สาทร ชั้น 1,product_P-CWF-014,กระดาษการ์ดสี A4 120แกรม 180แผ่น สีครีม ,1061,ห่อ
,,สาทร ชั้น 1,product_P-CWF-015,กระดาษการ์ดสี A4 120แกรม 200แผ่น สีฟ้า ,627,ห่อ
,,สาทร ชั้น 1,product_P-CWF-016,กระดาษการ์ดสี A4 120แกรม 200แผ่น สีชมพู ,90,ห่อ
,,สาทร ชั้น 1,product_P-CWF-017,กระดาษการ์ดสี A4 120แกรม 200แผ่น สีเขียว ,537,ห่อ
,,สาทร ชั้น 1,product_P-CWF-018,กระดาษการ์ดสี A4 120แกรม 200แผ่น สีเหลือง ,290,ห่อ
,,สาทร ชั้น 1,product_P-CWF-019,กระดาษการ์ดสี A4 120แกรม 200แผ่น สีม่วง ,489,ห่อ
,,สาทร ชั้น 1,product_P-CWF-020,กระดาษการ์ดสี A4 120แกรม 200แผ่น สีส้ม ,298,ห่อ
,,สาทร ชั้น 1,product_P-CWF-021,กระดาษการ์ดสี A4 120แกรม 200แผ่น สีครีม ,617,ห่อ
,,สาทร ชั้น 1,product_P-CWF-024,กระดาษการ์ดสี A4 150แกรม 180แผ่น สีเขียว ,229,ห่อ
,,สาทร ชั้น 1,product_P-CWF-026,กระดาษการ์ดสี A4 150แกรม 200แผ่น สีฟ้า ,371,ห่อ
,,สาทร ชั้น 1,product_P-CWF-028,กระดาษการ์ดสี A4 150แกรม 200แผ่น สีเขียว ,174,ห่อ
,,สาทร ชั้น 1,product_P-CWF-029,กระดาษการ์ดสี A4 150แกรม 200แผ่น สีเหลือง ,278,ห่อ
,,สาทร ชั้น 1,product_P-PCWF-001,กระดาษถ่ายเอกสารสี A4 80แกรม 50แผ่น เบอร์1สีฟ้าเข้ม,306,ห่อ
,,สาทร ชั้น 1,product_P-PCWF-002,กระดาษถ่ายเอกสารสี A4 80แกรม 50แผ่น เบอร์2สีเขียวเข้ม,136,ห่อ
,,สาทร ชั้น 1,product_P-PCWF-003,กระดาษถ่ายเอกสารสี A4 80แกรม 50แผ่น เบอร์3สีเหลือง,180,ห่อ
,,สาทร ชั้น 1,product_P-PCWF-004,กระดาษถ่ายเอกสารสี A4 80แกรม 50แผ่น เบอร์4สีชมพูเข้ม,590,ห่อ
,,สาทร ชั้น 1,product_P-PCWF-005,กระดาษถ่ายเอกสารสี A4 80แกรม 50แผ่น เบอร์5สีชมพูอ่อน,190,ห่อ
,,สาทร ชั้น 1,product_P-PCWF-006,กระดาษถ่ายเอกสารสี A4 80แกรม 50แผ่น เบอร์6สีฟ้าอ่อน,60,ห่อ
,,สาทร ชั้น 1,product_P-PCWF-007,กระดาษถ่ายเอกสารสี A4 80แกรม 50แผ่น เบอร์7สีครีม,30,ห่อ
,,สาทร ชั้น 1,product_P-PCWF-008,กระดาษถ่ายเอกสารสี A4 80แกรม 50แผ่น เบอร์8สีเขียวอ่อน,260,ห่อ
,,สาทร ชั้น 1,product_P-PCWF-009,กระดาษถ่ายเอกสารสี A4 80แกรม 50แผ่น เบอร์9สีส้มโอรส,30,ห่อ
,,สาทร ชั้น 1,product_P-PCWF-011,กระดาษถ่ายเอกสารสี A4 80แกรม 50แผ่น เบอร์11สีไข่ไก่,220,ห่อ
,,สาทร ชั้น 1,product_P-PCWF-012,กระดาษถ่ายเอกสารสี A4 80แกรม 50แผ่น เบอร์12สีเหลืองเข้ม,185,ห่อ
,,สาทร ชั้น 1,product_P-PCWF-013,กระดาษถ่ายเอกสารสี A4 80แกรม 50แผ่น เบอร์13สีฟ้า,45,ห่อ
,,สาทร ชั้น 1,product_P-PCWF-014,กระดาษถ่ายเอกสารสี A4 80แกรม 50แผ่น เบอร์14สีเขียว,114,ห่อ
,,สาทร ชั้น 1,product_P-PCWF-016,กระดาษถ่ายเอกสารสี A4 80แกรม 50แผ่น เบอร์16สีแดง,65,ห่อ
,,สาทร ชั้น 1,product_P-PCWF-017,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์1สีฟ้าเข้ม,242,ห่อ
,,สาทร ชั้น 1,product_P-PCWF-020,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์4สีชมพูเข้ม,208,ห่อ
,,สาทร ชั้น 1,product_P-PCWF-021,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์5สีชมพูอ่อน,326,ห่อ
,,สาทร ชั้น 1,product_P-PCWF-022,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์6สีฟ้าอ่อน,341,ห่อ
,,สาทร ชั้น 1,product_P-PCWF-023,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์7สีครีม,286,ห่อ
,,สาทร ชั้น 1,product_P-PCWF-024,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์8สีเขียวอ่อน,351,ห่อ
,,สาทร ชั้น 1,product_P-PCWF-025,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์9สีส้มโอรส,357,ห่อ
,,สาทร ชั้น 1,product_P-PCWF-026,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์10สีม่วง,66,ห่อ
,,สาทร ชั้น 1,product_P-PCWF-027,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์11สีไข่ไก่,219,ห่อ
,,สาทร ชั้น 1,product_P-PCWF-028,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์12สีเหลืองเข้ม,122,ห่อ
,,สาทร ชั้น 1,product_P-PCWF-029,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์13สีฟ้า,80,ห่อ
,,สาทร ชั้น 1,product_P-PCWF-030,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์14สีเขียว,166,ห่อ
,,สาทร ชั้น 1,product_P-PCWF-031,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์15สีส้ม,283,ห่อ
,,สาทร ชั้น 1,product_P-PCWF-032,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์16สีแดง,213,ห่อ
,,สาทร ชั้น 1,product_P-PCWF-034,กระดาษถ่ายเอกสารสีสะท้อนแสง A4 80แกรม 100แผ่น เบอร์18สีโอรส,17,ห่อ
,,สาทร ชั้น 1,product_P-PCWF-035,กระดาษถ่ายเอกสารสีสะท้อนแสง A4 80แกรม 100แผ่น เบอร์19สีส้ม,243,ห่อ
,,สาทร ชั้น 1,product_P-PCWF-036,กระดาษถ่ายเอกสารสีสะท้อนแสง A4 80แกรม 100แผ่น เบอร์20สีเขียว,229,ห่อ
,,สาทร ชั้น 1,product_P-PCWF-039,กระดาษถ่ายเอกสารสีสะท้อนแสง A4 80แกรม 500แผ่น เบอร์18สีโอรส,177,ห่อ
