id,name,inventory_line_id/location_id.id,inventory_line_id/product_id/id,inventory_line_id/product_uom/id,inventory_line_id/product_qty
,,30,product_N-WA-2S5150,product.uom_เล่ม,0
,,30,product_N-GA-2D5150,product.uom_เล่ม,0
,,30,product_N-GA-2S5150,product.uom_เล่ม,0
,,30,product_N-WA-2D5200,product.uom_เล่ม,0
,,30,product_N-WA-2S5200,product.uom_เล่ม,0
,,30,product_N-GA-2D5200,product.uom_เล่ม,0
,,30,product_N-GA-2S5200,product.uom_เล่ม,0
,,30,product_2800547,product.uom_เล่ม,0
,,30,product_2800548,product.uom_เล่ม,0
,,30,product_N-WA-2D550,product.uom_เล่ม,0
,,30,product_N-WA-2S550,product.uom_เล่ม,0
,,30,product_N-GA-2D550,product.uom_เล่ม,0
,,30,product_N-GA-2S550,product.uom_เล่ม,0
,,30,product_P-PT-026,product.uom_แผ่น,0
,,30,product_P-LG-013,product.uom_ห่อ,0
,,30,product_P-LG-011,product.uom_ห่อ,0
,,30,product_P-LG-009,product.uom_ห่อ,0
,,30,product_P-LG-003,product.uom_ห่อ,0
,,30,product_P-LG-004,product.uom_ห่อ,0
,,30,product_P-PT-027,product.uom_แผ่น,0
,,30,product_1207523,product.uom_เล่ม,0
,,30,product_56875,product.uom_เล่ม,0
,,30,product_P-GB-270G-31*21dot5,product.uom_รีม,0
,,30,product_P-GB-270G-31*43,product.uom_รีม,0
,,30,product_P-PT-028,product.uom_แผ่น,0
,,30,product_N-WA-2D8100,product.uom_เล่ม,0
,,30,product_N-WA-2S8100,product.uom_เล่ม,0
,,30,product_N-WA-2D850,product.uom_เล่ม,0
,,30,product_N-WA-2S850,product.uom_เล่ม,0
,,30,product_P-PT-029,product.uom_แผ่น,0
,,30,product_P-GB-290G-31*21dot5,product.uom_รีม,0
,,30,product_P-GB-290G-31*43,product.uom_รีม,0
,,30,__export__.product_product_6908,product.uom_เล่ม,0
,,30,__export__.product_product_6910,product.uom_เล่ม,0
,,30,product_MSK-001,product.uom_เล่ม,0
,,30,product_MSK-003,product.uom_เล่ม,0
,,30,product_P-PT-043,product.uom_แผ่น,0
