id,warehouse_id,location_id,product_main_code,product_id/id,product_uom,product_min_qty,product_max_qty
count_nov14_floor1_88,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-TD-970,product_N-TD-970,เล่ม,6000,0
count_nov14_floor1_89,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,103106,product_103106,เล่ม,12000,0
count_nov14_floor1_90,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1184820,product_1184820,เล่ม,4000,0
count_nov14_floor1_91,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-D-810VE,product_N-D-810VE,เล่ม,2000,0
count_nov14_floor1_92,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,769769,product_769769,เล่ม,12000,0
count_nov14_floor1_93,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-D-410VE,product_N-D-410VE,เล่ม,600,0
count_nov14_floor1_94,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,768768,product_768768,เล่ม,7000,0
count_nov14_floor1_95,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1911581,product_1911581,เล่ม,10000,0
count_nov14_floor1_96,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1911582,product_1911582,เล่ม,2000,0
count_nov14_floor1_97,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,103098,product_103098,เล่ม,300000,0
count_nov14_floor1_98,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,137677,product_137677,เล่ม,3000,0
count_nov14_floor1_99,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,103104,product_103104,เล่ม,20000,0
count_nov14_floor1_100,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,124006,product_124006,เล่ม,15000,0
count_nov14_floor1_101,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,192476,product_192476,เล่ม,10000,0
count_nov14_floor1_102,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,114236,product_114236,เล่ม,4000,0
count_nov14_floor1_103,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,114253,product_114253,เล่ม,2000,0
count_nov14_floor1_104,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,176509,product_176509,เล่ม,6000,0
count_nov14_floor1_105,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,176510,product_176510,เล่ม,1200,0
count_nov14_floor1_106,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,2800087,product_2800087,เล่ม,2000,0
count_nov14_floor1_107,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1127131,product_1127131,เล่ม,20000,0
count_nov14_floor1_108,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1127176,product_1127176,เล่ม,8000,0
count_nov14_floor1_109,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,708067,product_708067,เล่ม,10000,0
count_nov14_floor1_110,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1164684,product_1164684,เล่ม,1000,0
count_nov14_floor1_111,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1812974,product_1812974,เล่ม,2500,0
count_nov14_floor1_112,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1451544,product_1451544,เล่ม,2000,0
count_nov14_floor1_113,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1184978,product_1184978,เล่ม,40000,0
count_nov14_floor1_114,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1918591,product_1918591,เล่ม,5000,0
count_nov14_floor1_115,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1802561,product_1802561,เล่ม,0,0
count_nov14_floor1_116,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,2800530,product_2800530,เล่ม,6000,0
count_nov14_floor1_117,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,2800531,product_2800531,เล่ม,0,0
count_nov14_floor1_118,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,2800532,product_2800532,เล่ม,1000,0
count_nov14_floor1_119,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,2800533,product_2800533,เล่ม,576,0
count_nov14_floor1_120,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,2800547,product_2800547,เล่ม,800,0
count_nov14_floor1_121,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,2800548,product_2800548,เล่ม,450,0
