id,warehouse_id,location_id,product_main_code,product_id/id,product_uom,product_min_qty,product_max_qty
count_feb2016_mhc2_413,สำเร็จรูป มหาชัย,FG มหาชัย,P-LG-005,product_P-LG-005,ห่อ,1,0
count_feb2016_mhc2_414,สำเร็จรูป มหาชัย,FG มหาชัย,P-LG-006,product_P-LG-006,ห่อ,15,0
count_feb2016_mhc2_415,สำเร็จรูป มหาชัย,FG มหาชัย,P-LG-007,product_P-LG-007,ห่อ,1,0
count_feb2016_mhc2_416,สำเร็จรูป มหาชัย,FG มหาชัย,P-DW-31*21.5-120G,product_P-DW-31*21dot5-120G,รีม,5,0
count_feb2016_mhc2_417,สำเร็จรูป มหาชัย,FG มหาชัย,P-DW-31*21.5-150G,product_P-DW-31*21dot5-150G,รีม,10,0
count_feb2016_mhc2_418,สำเร็จรูป มหาชัย,FG มหาชัย,P-DW-31*43-120G,product_P-DW-31*43-120G,รีม,2,0
count_feb2016_mhc2_419,สำเร็จรูป มหาชัย,FG มหาชัย,P-DW-31*43-150G,product_P-DW-31*43-150G,รีม,3,0
count_feb2016_mhc2_420,สำเร็จรูป มหาชัย,FG มหาชัย,P-FS-NO34,product_P-FS-NO34,ห่อ,35,0
count_feb2016_mhc2_421,สำเร็จรูป มหาชัย,FG มหาชัย,P-WCL-3*5,product_P-WCL-3*5,ห่อ,2,0
count_feb2016_mhc2_422,สำเร็จรูป มหาชัย,FG มหาชัย,P-FS-NO36,product_P-FS-NO36,ห่อ,26,0
count_feb2016_mhc2_423,สำเร็จรูป มหาชัย,FG มหาชัย,P-WCL-4*6,product_P-WCL-4*6,ห่อ,1,0
count_feb2016_mhc2_424,สำเร็จรูป มหาชัย,FG มหาชัย,P-DW-56*76-200G,product_P-DW-56*79-200G,รีม,15,0
count_feb2016_mhc2_425,สำเร็จรูป มหาชัย,FG มหาชัย,P-SC-5*8,product_P-SC-5*8,ห่อ,30,0
count_feb2016_mhc2_426,สำเร็จรูป มหาชัย,FG มหาชัย,P-WCL-5*8,product_P-WCL-5*8,ห่อ,30,0
count_feb2016_mhc2_427,สำเร็จรูป มหาชัย,FG มหาชัย,P-ANS-60,product_P-ANS-60,ห่อ,3000,0
count_feb2016_mhc2_428,สำเร็จรูป มหาชัย,FG มหาชัย,P-WS-NO65-200,product_P-WS-NO65-200,ห่อ,300,0
count_feb2016_mhc2_429,สำเร็จรูป มหาชัย,FG มหาชัย,P-WS-NO65-300,product_P-WS-NO65-300,ห่อ,100,0
count_feb2016_mhc2_430,สำเร็จรูป มหาชัย,FG มหาชัย,P-SC-6*8,product_P-SC-6*8,ห่อ,20,0
count_feb2016_mhc2_431,สำเร็จรูป มหาชัย,FG มหาชัย,P-ANS-80,product_P-ANS-80,ห่อ,2000,0
count_feb2016_mhc2_432,สำเร็จรูป มหาชัย,FG มหาชัย,P-PC-A3-70G-500S,product_P-PC-A3-70G-500S,ห่อ,0,0
count_feb2016_mhc2_433,สำเร็จรูป มหาชัย,FG มหาชัย,P-PC-A3-80G-300S,product_P-PC-A3-80G-300S,ห่อ,10,0
count_feb2016_mhc2_434,สำเร็จรูป มหาชัย,FG มหาชัย,P-PC-A3-80G-500S,product_P-PC-A3-80G-500S,ห่อ,5,0
count_feb2016_mhc2_435,สำเร็จรูป มหาชัย,FG มหาชัย,P-CWF-MIX-001,product_63_P-C01,ห่อ,400,0
count_feb2016_mhc2_436,สำเร็จรูป มหาชัย,FG มหาชัย,P-CWF-MIX-002,__export__.product_product_7494,ห่อ,10,0
count_feb2016_mhc2_437,สำเร็จรูป มหาชัย,FG มหาชัย,P-CWF-089,__export__.product_product_6923,ห่อ,100,0
count_feb2016_mhc2_438,สำเร็จรูป มหาชัย,FG มหาชัย,P-CWF-092,__export__.product_product_6926,ห่อ,100,0
count_feb2016_mhc2_439,สำเร็จรูป มหาชัย,FG มหาชัย,P-CWF-091,__export__.product_product_6925,ห่อ,100,0
count_feb2016_mhc2_440,สำเร็จรูป มหาชัย,FG มหาชัย,P-CWF-090,__export__.product_product_6924,ห่อ,100,0
count_feb2016_mhc2_441,สำเร็จรูป มหาชัย,FG มหาชัย,P-CWF-002,product_P-CWF-002,ห่อ,0,0
count_feb2016_mhc2_442,สำเร็จรูป มหาชัย,FG มหาชัย,P-CWF-003,product_P-CWF-003,ห่อ,0,0
count_feb2016_mhc2_443,สำเร็จรูป มหาชัย,FG มหาชัย,P-CWF-004,product_P-CWF-004,ห่อ,0,0
count_feb2016_mhc2_444,สำเร็จรูป มหาชัย,FG มหาชัย,P-CWF-041,product_P-CWF-041,ห่อ,500,0
count_feb2016_mhc2_445,สำเร็จรูป มหาชัย,FG มหาชัย,P-CWF-040,product_P-CWF-040,ห่อ,300,0
count_feb2016_mhc2_446,สำเร็จรูป มหาชัย,FG มหาชัย,P-CWF-039,product_P-CWF-039,ห่อ,600,0
count_feb2016_mhc2_447,สำเร็จรูป มหาชัย,FG มหาชัย,P-CWF-035,product_P-CWF-035,ห่อ,400,0
count_feb2016_mhc2_448,สำเร็จรูป มหาชัย,FG มหาชัย,P-CWF-036,product_P-CWF-036,ห่อ,350,0
count_feb2016_mhc2_449,สำเร็จรูป มหาชัย,FG มหาชัย,P-CWF-037,product_P-CWF-037,ห่อ,350,0
count_feb2016_mhc2_450,สำเร็จรูป มหาชัย,FG มหาชัย,P-CWF-038,product_P-CWF-038,ห่อ,300,0
