id,warehouse_id,location_id,product_main_code,product_id/id,product_min_qty,product_uom,product_max_qty
count_feb2016_floor1_78,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-NV-M-8607,product_N-NV-M-8607,1000,เล่ม,0
count_feb2016_floor1_79,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,2800537,product_2800537,1500,เล่ม,0
count_feb2016_floor1_80,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1451548,product_1451548,600,เล่ม,0
count_feb2016_floor1_81,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,2800534,product_2800534,500,เล่ม,0
count_feb2016_floor1_82,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-DWF8407,product_N-DWF8407,1500,เล่ม,0
count_feb2016_floor1_83,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-TD-9100,product_N-TD-9100,4500,เล่ม,0
count_feb2016_floor1_84,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-TD-930,product_N-TD-930,15000,เล่ม,0
count_feb2016_floor1_85,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1184977,product_1184977,50000,เล่ม,0
count_feb2016_floor1_86,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-TD-936,product_N-TD-936,1500,เล่ม,0
count_feb2016_floor1_87,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-TD-940,product_N-TD-940,4500,เล่ม,0
count_feb2016_floor1_88,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,958958,product_958958,20000,เล่ม,0
count_feb2016_floor1_89,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-TD-970,product_N-TD-970,4000,เล่ม,0
count_feb2016_floor1_90,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,103106,product_103106,15000,เล่ม,0
count_feb2016_floor1_91,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1184820,product_1184820,5000,เล่ม,0
count_feb2016_floor1_92,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-D-810VE,product_N-D-810VE,2500,เล่ม,0
count_feb2016_floor1_93,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,769769,product_769769,10000,เล่ม,0
count_feb2016_floor1_94,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-D-410VE,product_N-D-410VE,1000,เล่ม,0
count_feb2016_floor1_95,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,768768,product_768768,10000,เล่ม,0
count_feb2016_floor1_96,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1911581,product_1911581,12000,เล่ม,0
count_feb2016_floor1_97,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1911582,product_1911582,3500,เล่ม,0
count_feb2016_floor1_98,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,103098,product_103098,100000,เล่ม,0
count_feb2016_floor1_99,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,137677,product_137677,3000,เล่ม,0
count_feb2016_floor1_100,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,103104,product_103104,6000,เล่ม,0
count_feb2016_floor1_101,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,124006,product_124006,15000,เล่ม,0
count_feb2016_floor1_102,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,192476,product_192476,12000,เล่ม,0
count_feb2016_floor1_103,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,114236,product_114236,2500,เล่ม,0
count_feb2016_floor1_104,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,114253,product_114253,30,เล่ม,0
count_feb2016_floor1_105,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,312649,product_176509,7000,เล่ม,0
count_feb2016_floor1_106,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,312650,product_176510,2000,เล่ม,0
count_feb2016_floor1_107,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,2800087,product_2800087,0,เล่ม,0
count_feb2016_floor1_108,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1127131,product_1127131,6000,เล่ม,0
count_feb2016_floor1_109,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1127176,product_1127176,6000,เล่ม,0
count_feb2016_floor1_110,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,708067,product_708067,2000,เล่ม,0
count_feb2016_floor1_111,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1164684,product_1164684,1080,เล่ม,0
count_feb2016_floor1_112,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1812974,product_1812974,3000,เล่ม,0
count_feb2016_floor1_113,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1451544,product_1451544,2500,เล่ม,0
count_feb2016_floor1_114,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1184978,product_1184978,40000,เล่ม,0
count_feb2016_floor1_115,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1918591,product_1918591,6000,เล่ม,0
count_feb2016_floor1_116,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1802561,product_1802561,1200,เล่ม,0
count_feb2016_floor1_117,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,2800530,product_2800530,7000,เล่ม,0
count_feb2016_floor1_118,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,2800531,product_2800531,3000,เล่ม,0
count_feb2016_floor1_119,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,2800532,product_2800532,1500,เล่ม,0
count_feb2016_floor1_120,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,2800533,product_2800533,1200,เล่ม,0
count_feb2016_floor1_121,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,2800547,product_2800547,600,เล่ม,0
count_feb2016_floor1_122,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,2800548,product_2800548,600,เล่ม,0
count_feb2016_floor1_123,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,2800710,product_2800710,0,เล่ม,0
count_feb2016_floor1_124,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,2800549,product_2800549,2500,เล่ม,0
count_feb2016_floor1_125,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1993315,product_1993315,50000,เล่ม,0
count_feb2016_floor1_126,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,2800551,product_2800551,2500,เล่ม,0
count_feb2016_floor1_127,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,2800552,product_2800552,3000,เล่ม,0
count_feb2016_floor1_128,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,2526054,product_2526054,0,เล่ม,0
count_feb2016_floor1_129,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,2767605,product_2767605,25000,เล่ม,0
count_feb2016_floor1_130,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1245065,product_1245065,1500,เล่ม,0
count_feb2016_floor1_131,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,2188812,product_2188812,0,เล่ม,0
count_feb2016_floor1_132,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1868860,product_1868860,12,เล่ม,0
count_feb2016_floor1_133,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1534821,product_1534821,400,เล่ม,0
count_feb2016_floor1_134,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,2186434,product_2186434,1500,เล่ม,0
count_feb2016_floor1_135,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,2800528,product_2800528,3000,เล่ม,0
count_feb2016_floor1_136,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1802560,product_1802560,2500,เล่ม,0
count_feb2016_floor1_137,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,261442,product_261442,6000,เล่ม,0
count_feb2016_floor1_138,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1908011,product_1908011,0,เล่ม,0
count_feb2016_floor1_139,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1127130,product_1127130,4000,เล่ม,0
count_feb2016_floor1_140,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1127175,product_1127175,2000,เล่ม,0
count_feb2016_floor1_141,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,3168615,product_3168615,0,เล่ม,0
count_feb2016_floor1_142,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,3168609,product_3168609,1500,เล่ม,0
count_feb2016_floor1_143,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1534561,product_1534561,3500,เล่ม,0
count_feb2016_floor1_144,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1534565,product_1534565,1000,เล่ม,0
count_feb2016_floor1_145,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,2186436,product_2186436,1000,เล่ม,0
count_feb2016_floor1_146,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-SPT-G940,product_N-SPT-G940,20000,เล่ม,0
count_feb2016_floor1_147,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-SPT-G980,product_N-SPT-G980,15000,เล่ม,0
count_feb2016_floor1_148,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-SPT-5L940,product_N-SPT-5L940,50000,เล่ม,0
