id,name,inventory_line_id/location_id,inventory_line_id/product_id/id,inventory_line_id/product_qty,inventory_line_id/product_uom/id
,,FG มหาชัย,rawmat_I-แดง-TOYO,0,product.uom_กระป๋อง
,,FG มหาชัย,product_rawmat_mahachai_146,0,product.uom_กระป๋อง
,,FG มหาชัย,__export__.product_product_7571,0,product.uom_กระป๋อง
,,FG มหาชัย,rawmat_I-เขียว-SCREEN,0,product.uom_กระป๋อง
,,FG มหาชัย,rawmat_I-ขาวเงา-SCREEN,0,product.uom_กระป๋อง
,,FG มหาชัย,product_rawmat_mahachai_145,0,product.uom_กระป๋อง
,,FG มหาชัย,rawmat_I-แดงทอง-SCREEN,0,product.uom_กระป๋อง
,,FG มหาชัย,rawmat_I-น้ำเงิน-SCREEN,0,product.uom_กระป๋อง
,,FG มหาชัย,rawmat_I-มีเดียม-SCREEN,0,product.uom_กระป๋อง
,,FG มหาชัย,__export__.product_product_6936,0,__export__.product_product_122
,,FG มหาชัย,product_MSD,0,product.uom_ด้าม
,,FG มหาชัย,__export__.product_product_7289,0,product.uom_อัน
,,FG มหาชัย,rawmat_วิคตอเรีย,0,product.uom_ขวด
,,FG มหาชัย,__export__.product_product_6939,0,__export__.product_product_114_308
,,FG มหาชัย,product_MSF,0,product.uom_อัน
,,FG มหาชัย,__export__.product_product_6886,0,product.uom_เล่ม
,,FG มหาชัย,__export__.product_product_6887,0,__export__.product_product_116_67
,,FG มหาชัย,product_1185085,0,product.uom_แผ่น
,,FG มหาชัย,product_1185096,0,product.uom_แผ่น
,,FG มหาชัย,product_MSH,0,product.uom_อัน
,,FG มหาชัย,__export__.product_product_6970,0,product.uom_ห่อ
,,FG มหาชัย,rawmat_น้ำยาไดเออร์,0,product.uom_ขวด
,,FG มหาชัย,product_MSC-RD,0,product.uom_ด้าม
,,FG มหาชัย,product_MSC-BL,0,product.uom_ด้าม
,,FG มหาชัย,rawmat_น้ำยาฟาวแท่น สกรีนซัพพลาย,0,product.uom_กระป๋อง
,,FG มหาชัย,product_rawmat_mahachai_163,0,__export__.product_product_113_51
,,FG มหาชัย,rawmat_สเปรย์ชิลิโคน,0,product.uom_กระป๋อง
,,FG มหาชัย,product_rawmat_mahachai_160,0,product.uom_ถัง
,,FG มหาชัย,product_rawmat_mahachai_158,0,product.uom_ถัง
,,FG มหาชัย,product_rawmat_mahachai_157,0,product.uom_ถัง
,,FG มหาชัย,product_rawmat_mahachai_159,0,product.uom_ถัง
,,FG มหาชัย,rawmat_น้ำมันผสมหมึก สกรีนซัพพลาย,0,product.uom_กระป๋อง
,,FG มหาชัย,rawmat_น้ำยาล้างเพลท สกรีนซัพพลาย,0,product.uom_กระป๋อง
,,FG มหาชัย,rawmat_น้ำยาเช็ดเพลท สกรีนซัพพลาย,0,product.uom_กระป๋อง
,,FG มหาชัย,product_rawmat_mahachai_162,0,__export__.product_product_113_52
,,FG มหาชัย,product_rawmat_mahachai_167,0,__export__.product_product_113_53
,,FG มหาชัย,product_MSA,0,product.uom_โหล
,,FG มหาชัย,rawmat_น้ำยาล้างคอนแทค,0,product.uom_กระป๋อง
,,FG มหาชัย,rawmat_น้ำยาเช็ดผ้ายาง สกรีนซัพพลาย,0,product.uom_กระป๋อง
,,FG มหาชัย,product_rawmat_mahachai_161,0,__export__.product_product_113_54
,,FG มหาชัย,product_P-PT-HM,0,product.uom_แผ่น
,,FG มหาชัย,product_rawmat_mahachai_166,0,__export__.product_product_113_55
,,FG มหาชัย,product_rawmat_mahachai_191,0,product.uom_กระป๋อง
,,FG มหาชัย,product_rawmat_mahachai_184,0,product.uom_กระป๋อง
,,FG มหาชัย,product_rawmat_mahachai_188,0,product.uom_กระป๋อง
,,FG มหาชัย,product_rawmat_mahachai_177,0,product.uom_กระป๋อง
,,FG มหาชัย,product_rawmat_mahachai_194,0,product.uom_กระป๋อง
,,FG มหาชัย,product_rawmat_mahachai_190,0,product.uom_กระป๋อง
,,FG มหาชัย,product_rawmat_mahachai_183,0,product.uom_กระป๋อง
,,FG มหาชัย,product_rawmat_mahachai_193,0,product.uom_กระป๋อง
,,FG มหาชัย,product_rawmat_mahachai_189,0,product.uom_กระป๋อง
,,FG มหาชัย,product_rawmat_mahachai_185,0,product.uom_กระป๋อง
,,FG มหาชัย,product_rawmat_mahachai_187,0,product.uom_กระป๋อง
,,FG มหาชัย,product_P-PT-041,0,product.uom_แผ่น
,,FG มหาชัย,product_P-PT-1SM,0,product.uom_แผ่น
,,FG มหาชัย,product_P-PT-050,0,product.uom_แผ่น
,,FG มหาชัย,rawmat_กาวลาเท็กซ์   พี 100,0,product.uom_ถัง
,,FG มหาชัย,product_N-TA-100G12100,0,product.uom_เล่ม
,,FG มหาชัย,product_N-TA-100G12150,0,product.uom_เล่ม
,,FG มหาชัย,product_N-TA-100G12200,0,product.uom_เล่ม
,,FG มหาชัย,product_N-HVS-100G18100,0,product.uom_เล่ม
,,FG มหาชัย,rawmat_WF-100-24*35-AA,0,product.uom_รีม
,,FG มหาชัย,rawmat_WF-100-24*35-SCG,0,product.uom_รีม
,,FG มหาชัย,rawmat_WF-100-24_5*39-SCG,0,product.uom_รีม
,,FG มหาชัย,rawmat_WF-100-26*33-SCG,0,product.uom_รีม
,,FG มหาชัย,rawmat_WF-100-27*34-SCG,0,product.uom_รีม
,,FG มหาชัย,rawmat_WF-100-28*40-INDO,0,product.uom_รีม
,,FG มหาชัย,rawmat_WF-100-28*40-SCG,0,product.uom_รีม
,,FG มหาชัย,product_rawmat_mahachai_39,0,__export__.product_product_114_309
,,FG มหาชัย,rawmat_WF-100-31*43-SCG,0,product.uom_รีม
,,FG มหาชัย,product_rawmat_mahachai_40,0,__export__.product_product_114_310
,,FG มหาชัย,product_N-HVT-100G4100,0,product.uom_เล่ม
,,FG มหาชัย,product_N-HVT-100G4150,0,product.uom_เล่ม
,,FG มหาชัย,product_N-HVT-100G4200,0,product.uom_เล่ม
,,FG มหาชัย,product_P-ANS-100,0,product.uom_ห่อ
,,FG มหาชัย,product_2800545,0,product.uom_เล่ม
,,FG มหาชัย,product_N-HVT-100G5100,0,product.uom_เล่ม
,,FG มหาชัย,product_N-HVS-100G5100,0,product.uom_เล่ม
,,FG มหาชัย,product_N-HVT-100G5150,0,product.uom_เล่ม
,,FG มหาชัย,product_N-HVS-100G5150,0,product.uom_เล่ม
,,FG มหาชัย,product_N-HVT-100G5200,0,product.uom_เล่ม
,,FG มหาชัย,product_N-HVS-100G5200,0,product.uom_เล่ม
,,FG มหาชัย,product_N-HVT-100G550,0,product.uom_เล่ม
,,FG มหาชัย,__export__.product_product_7521,0,product.uom_เล่ม
,,FG มหาชัย,__export__.product_product_6962,0,product.uom_เล่ม
,,FG มหาชัย,product_N-D-810VE,0,product.uom_เล่ม
,,FG มหาชัย,product_N-HVT-100G8100,0,product.uom_เล่ม
,,FG มหาชัย,product_N-HVS-100G8100,0,product.uom_เล่ม
,,FG มหาชัย,product_N-D810,0,product.uom_เล่ม
,,FG มหาชัย,product_N-HVS-100G8150,0,product.uom_เล่ม
,,FG มหาชัย,product_N-HVS-100G8200,0,product.uom_เล่ม
,,FG มหาชัย,product_N-TA-100G9100,0,product.uom_เล่ม
,,FG มหาชัย,product_N-HVS-100G9100,0,product.uom_เล่ม
,,FG มหาชัย,product_N-TA-100G9150,0,product.uom_เล่ม
,,FG มหาชัย,product_N-HVS-100G9150,0,product.uom_เล่ม
,,FG มหาชัย,product_N-TA-100G9200,0,product.uom_เล่ม
,,FG มหาชัย,product_N-HVS-100G9200,0,product.uom_เล่ม
,,FG มหาชัย,product_N-D410,0,product.uom_เล่ม
,,FG มหาชัย,product_2800087,0,product.uom_เล่ม
,,FG มหาชัย,product_846309,0,product.uom_เล่ม
,,FG มหาชัย,product_N-WA-10D5100,0,product.uom_เล่ม
,,FG มหาชัย,__export__.product_product_7546,0,product.uom_เล่ม
,,FG มหาชัย,product_N-WA-10D5150,0,product.uom_เล่ม
,,FG มหาชัย,product_N-GA-10D5150,0,product.uom_เล่ม
,,FG มหาชัย,product_N-WA-10D5200,0,product.uom_เล่ม
,,FG มหาชัย,product_N-GA-10D5200,0,product.uom_เล่ม
,,FG มหาชัย,product_N-WA-10D550,0,product.uom_เล่ม
,,FG มหาชัย,product_N-GA-10D550,0,product.uom_เล่ม
,,FG มหาชัย,rawmat_DW-NO_10-ดำ-C_A_S_,0,product.uom_กล่อง
,,FG มหาชัย,rawmat_DW-NO_10-ขาว-C_A_S_,0,product.uom_กล่อง
,,FG มหาชัย,rawmat_DW-NO_10-เงิน-C_A_S_,0,product.uom_กล่อง
,,FG มหาชัย,__export__.product_product_6992,0,product.uom_เล่ม
,,FG มหาชัย,rawmat_ST-106*70-C_A_S_,0,product.uom_แผ่น
,,FG มหาชัย,product_P-HB-NO10-A,0,product.uom_รีม
,,FG มหาชัย,product_P-HB-NO10-B,0,product.uom_รีม
,,FG มหาชัย,rawmat_GB-10A-27*31-RT,0,product.uom_รีม
,,FG มหาชัย,rawmat_GB-10B-27*31-KPB,0,product.uom_รีม
,,FG มหาชัย,product_2800710,0,product.uom_เล่ม
,,FG มหาชัย,product_P-PT-051,0,product.uom_แผ่น
,,FG มหาชัย,product_P-PT-001,0,product.uom_แผ่น
,,FG มหาชัย,product_P-PT-010,0,product.uom_แผ่น
,,FG มหาชัย,product_P-GW-100,0,product.uom_ห่อ
,,FG มหาชัย,rawmat_GC-110-19*34-SCG,0,product.uom_รีม
,,FG มหาชัย,product_rawmat_mahachai_106,0,product.uom_รีม
,,FG มหาชัย,product_rawmat_mahachai_102,0,product.uom_รีม
,,FG มหาชัย,product_rawmat_mahachai_104,0,product.uom_รีม
,,FG มหาชัย,product_rawmat_mahachai_103,0,product.uom_รีม
,,FG มหาชัย,product_rawmat_mahachai_105,0,product.uom_รีม
,,FG มหาชัย,product_rawmat_mahachai_107,0,product.uom_รีม
,,FG มหาชัย,product_rawmat_mahachai_108,0,product.uom_รีม
,,FG มหาชัย,rawmat_CWF-110-27_5*39-ฟ้า-INDO,0,product.uom_รีม
,,FG มหาชัย,product_rawmat_mahachai_113,0,product.uom_รีม
,,FG มหาชัย,product_rawmat_mahachai_115,0,product.uom_รีม
,,FG มหาชัย,rawmat_CWF-110-27_5*39-เขียว-INDO,0,product.uom_รีม
,,FG มหาชัย,rawmat_CWF-110-27_5*39-เหลือง-INDO,0,product.uom_รีม
,,FG มหาชัย,__export__.product_product_7569,0,product.uom_รีม
,,FG มหาชัย,product_rawmat_mahachai_125,0,product.uom_รีม
,,FG มหาชัย,rawmat_CWF-110-31*43-ชมพู-INDO,0,product.uom_รีม
,,FG มหาชัย,product_rawmat_mahachai_122,0,product.uom_รีม
,,FG มหาชัย,rawmat_CWF-110-31*43-เหลือง-INDO,0,product.uom_รีม
,,FG มหาชัย,rawmat_GC-110-31*43-SCG,0,product.uom_รีม
,,FG มหาชัย,rawmat_CWF-110-31*43-ฟ้า-SCG,0,product.uom_รีม
,,FG มหาชัย,rawmat_CWF-110-31*43-ส้ม-SCG,0,product.uom_รีม
,,FG มหาชัย,rawmat_CWF-110-31*43-ครีม-SCG,0,product.uom_รีม
,,FG มหาชัย,rawmat_CWF-110-31*43-ม่วง-SCG,0,product.uom_รีม
,,FG มหาชัย,rawmat_GC-110-34*40_5-SCG,0,product.uom_รีม
,,FG มหาชัย,product_rawmat_mahachai_139,0,product.uom_รีม
,,FG มหาชัย,rawmat_CR-110-35*47-KT,0,product.uom_รีม
,,FG มหาชัย,product_rawmat_mahachai_121,0,product.uom_รีม
,,FG มหาชัย,product_rawmat_mahachai_119,0,product.uom_รีม
,,FG มหาชัย,product_rawmat_mahachai_118,0,product.uom_รีม
,,FG มหาชัย,product_rawmat_mahachai_120,0,product.uom_รีม
,,FG มหาชัย,product_P-PT-011,0,product.uom_แผ่น
,,FG มหาชัย,product_rawmat_mahachai_186,0,product.uom_กระป๋อง
,,FG มหาชัย,product_rawmat_mahachai_181,0,product.uom_กระป๋อง
,,FG มหาชัย,product_P-PT-012,0,product.uom_แผ่น
,,FG มหาชัย,product_N-MIS-CTM1120,0,product.uom_เล่ม
,,FG มหาชัย,product_N-MIS-CTB1120,0,product.uom_เล่ม
,,FG มหาชัย,product_P-GW-125,0,product.uom_ห่อ
,,FG มหาชัย,product_P-PT-013,0,product.uom_แผ่น
,,FG มหาชัย,product_P-PT-014,0,product.uom_แผ่น
,,FG มหาชัย,product_P-PT-015,0,product.uom_แผ่น
,,FG มหาชัย,rawmat_เขียงรองตัด 115 36/ก_ก_ โพลา,0,product.uom_อัน
,,FG มหาชัย,product_P-PT-016,0,product.uom_แผ่น
,,FG มหาชัย,product_P-PT-017,0,product.uom_แผ่น
,,FG มหาชัย,product_P-PT-018,0,product.uom_แผ่น
,,FG มหาชัย,product_P-PT-019,0,product.uom_แผ่น
,,FG มหาชัย,product_rawmat_mahachai_140,0,product.uom_รีม
,,FG มหาชัย,product_P-PT-052,0,product.uom_แผ่น
,,FG มหาชัย,product_P-PT-002,0,product.uom_แผ่น
,,FG มหาชัย,product_P-PT-020,0,product.uom_แผ่น
,,FG มหาชัย,rawmat_WF-120-24*35-SCG,0,product.uom_รีม
,,FG มหาชัย,rawmat_FPP-120-25*36,0,product.uom_รีม
,,FG มหาชัย,__export__.product_product_7495,0,product.uom_รีม
,,FG มหาชัย,rawmat_CWF-120-25_5*35_5-ขาว-INDO,0,product.uom_รีม
,,FG มหาชัย,rawmat_DP-120-31*43-SS,0,product.uom_รีม
,,FG มหาชัย,rawmat_WF-120-31*43-SCG,0,product.uom_รีม
,,FG มหาชัย,rawmat_CWF-120-31*43-ขาว-SCG,0,product.uom_รีม
,,FG มหาชัย,rawmat_CWF-120-31*43-ชมพู-SCG,0,product.uom_รีม
,,FG มหาชัย,rawmat_EP-120-34*41-เทา,0,product.uom_รีม
,,FG มหาชัย,rawmat_EP-120-34*41-ครีม,0,product.uom_รีม
,,FG มหาชัย,rawmat_EP-120-34*41-ชมพู,0,product.uom_รีม
,,FG มหาชัย,product_N-D-410VE,0,product.uom_เล่ม
,,FG มหาชัย,product_P-ANS-120,0,product.uom_ห่อ
,,FG มหาชัย,product_rawmat_mahachai_141,0,product.uom_รีม
,,FG มหาชัย,rawmat_1SAC-210-31*31_5-C_A_S_,0,product.uom_รีม
,,FG มหาชัย,rawmat_1SAC-210-31*43-C_A_S_,0,product.uom_รีม
,,FG มหาชัย,rawmat_1SAC-230-25*36-C_A_S_,0,product.uom_รีม
,,FG มหาชัย,rawmat_1SAC-350-31*43-C_A_S_,0,product.uom_รีม
,,FG มหาชัย,rawmat_DW-NO_12-ดำ-C_A_S_,0,product.uom_กล่อง
,,FG มหาชัย,rawmat_DW-NO_12-ขาว-C_A_S_,0,product.uom_กล่อง
,,FG มหาชัย,product_N-GA-12D4100,0,product.uom_เล่ม
,,FG มหาชัย,product_N-GA-12D4150,0,product.uom_เล่ม
,,FG มหาชัย,product_N-GA-12D4200,0,product.uom_เล่ม
,,FG มหาชัย,product_N-GA-12D450,0,product.uom_เล่ม
,,FG มหาชัย,product_1127131,0,product.uom_เล่ม
,,FG มหาชัย,product_1127176,0,product.uom_เล่ม
,,FG มหาชัย,product_P-HB-NO12-A,0,product.uom_รีม
,,FG มหาชัย,product_P-HB-NO12-B,0,product.uom_รีม
,,FG มหาชัย,rawmat_GAP-128-31*35-C_A_S_,0,product.uom_รีม
,,FG มหาชัย,rawmat_GAP-128-31*43-C_A_S_,0,product.uom_รีม
,,FG มหาชัย,rawmat_GAP-128-31*43-Japan sinardg,0,product.uom_รีม
,,FG มหาชัย,rawmat_GB-12A-27*31-RT,0,product.uom_รีม
,,FG มหาชัย,rawmat_GB-12A-33_5*46_5-BU,0,product.uom_รีม
,,FG มหาชัย,rawmat_GB-12A-41*20_5-BU,0,product.uom_รีม
,,FG มหาชัย,rawmat_GB-12B-24*34-KPB,0,product.uom_รีม
,,FG มหาชัย,rawmat_GB-12B-27*31-KPB,0,product.uom_รีม
,,FG มหาชัย,product_P-PT-053,0,product.uom_แผ่น
,,FG มหาชัย,product_P-PT-003,0,product.uom_แผ่น
,,FG มหาชัย,rawmat_GAP-130-25*36-SCG,0,product.uom_รีม
,,FG มหาชัย,rawmat_GAP-130-31*43-SCG,0,product.uom_รีม
,,FG มหาชัย,rawmat_1SAC-350-31*43-NB,0,product.uom_รีม
,,FG มหาชัย,rawmat_GAC-135-27_5*39-ขาวมุก-HK,0,product.uom_รีม
,,FG มหาชัย,product_P-PT-054,0,product.uom_แผ่น
,,FG มหาชัย,product_P-PT-004,0,product.uom_แผ่น
,,FG มหาชัย,rawmat_1SAC-400-25*36-BL,0,product.uom_รีม
,,FG มหาชัย,product_N-GA-14D4100,0,product.uom_เล่ม
,,FG มหาชัย,product_N-GA-14D4150,0,product.uom_เล่ม
,,FG มหาชัย,product_N-GA-14D450,0,product.uom_เล่ม
,,FG มหาชัย,rawmat_DW-NO_14-ดำ-C_A_S_,0,product.uom_กล่อง
,,FG มหาชัย,product_rawmat_mahachai_171,0,product.uom_กระป๋อง
,,FG มหาชัย,product_P-PT-055,0,product.uom_แผ่น
,,FG มหาชัย,product_P-PT-005,0,product.uom_แผ่น
,,FG มหาชัย,product_P-FS-NO150,0,product.uom_ห่อ
,,FG มหาชัย,product_rawmat_mahachai_112,0,product.uom_รีม
,,FG มหาชัย,product_rawmat_mahachai_110,0,product.uom_รีม
,,FG มหาชัย,product_rawmat_mahachai_109,0,product.uom_รีม
,,FG มหาชัย,product_rawmat_mahachai_111,0,product.uom_รีม
,,FG มหาชัย,rawmat_CWF-150-25*35_5-ขาว-SCG,0,product.uom_รีม
,,FG มหาชัย,rawmat_DP-150-31*43-SS,0,product.uom_รีม
,,FG มหาชัย,product_rawmat_mahachai_129,0,product.uom_รีม
,,FG มหาชัย,product_rawmat_mahachai_127,0,product.uom_รีม
,,FG มหาชัย,product_rawmat_mahachai_126,0,product.uom_รีม
,,FG มหาชัย,rawmat_CWF-150-31*43-ฟ้า-SCG,0,product.uom_รีม
,,FG มหาชัย,rawmat_CWF-150-31*43-ชมพู-SCG,0,product.uom_รีม
,,FG มหาชัย,rawmat_CWF-150-31*43-เหลือง-SCG,0,product.uom_รีม
,,FG มหาชัย,product_N-DV-410150,0,product.uom_เล่ม
,,FG มหาชัย,rawmat_HOLO-KP42-15_5*2000,0,product.uom_ม้วน
,,FG มหาชัย,product_P-PT-056,0,product.uom_แผ่น
,,FG มหาชัย,product_P-PT-006,0,product.uom_แผ่น
,,FG มหาชัย,rawmat_GAP-160-25*36-SCG,0,product.uom_รีม
,,FG มหาชัย,rawmat_GAP-160-31*43-C_A_S_,0,product.uom_รีม
,,FG มหาชัย,product_N-GA-16D3100,0,product.uom_เล่ม
,,FG มหาชัย,product_N-GA-16D350,0,product.uom_เล่ม
,,FG มหาชัย,product_P-HB-NO16-A,0,product.uom_รีม
,,FG มหาชัย,product_P-HB-NO16-B,0,product.uom_รีม
,,FG มหาชัย,__export__.product_product_6947,0,product.uom_เล่ม
,,FG มหาชัย,product_2800707,0,product.uom_เล่ม
,,FG มหาชัย,product_2800709,0,product.uom_เล่ม
,,FG มหาชัย,product_2800706,0,product.uom_เล่ม
,,FG มหาชัย,product_2800708,0,product.uom_เล่ม
,,FG มหาชัย,product_2321224,0,product.uom_เล่ม
,,FG มหาชัย,product_3454294,0,product.uom_เล่ม
,,FG มหาชัย,product_3454403,0,product.uom_เล่ม
,,FG มหาชัย,rawmat_GB-16A-25*34-BU,0,product.uom_รีม
,,FG มหาชัย,rawmat_GB-16A-27*31-RT,0,product.uom_รีม
,,FG มหาชัย,rawmat_GB-16B-21*31-KPB,0,product.uom_รีม
,,FG มหาชัย,rawmat_GB-16B-22_5*31-KPB,0,product.uom_รีม
,,FG มหาชัย,rawmat_GB-16B-24*34-KPB,0,product.uom_รีม
,,FG มหาชัย,rawmat_GB-16B-24*35-KPB,0,product.uom_รีม
,,FG มหาชัย,rawmat_GB-16B-26_5*32_5-KPB,0,product.uom_รีม
,,FG มหาชัย,product_rawmat_mahachai_136,0,product.uom_รีม
,,FG มหาชัย,rawmat_GB-16B-27*31-KPB,0,product.uom_รีม
,,FG มหาชัย,rawmat_GB-16B-31*43-KPB,0,product.uom_รีม
,,FG มหาชัย,rawmat_GB-16B-31_5*34-KPB,0,product.uom_รีม
,,FG มหาชัย,__export__.product_product_7294,0,product.uom_เล่ม
,,FG มหาชัย,product_N-DR-BDB6,0,product.uom_เล่ม
,,FG มหาชัย,product_rawmat_mahachai_150,0,product.uom_ถัง
,,FG มหาชัย,product_P-PT-057,0,product.uom_แผ่น
,,FG มหาชัย,product_P-PT-007,0,product.uom_แผ่น
,,FG มหาชัย,rawmat_DW-NO_1-ดำ-C_A_S_,0,product.uom_กล่อง
,,FG มหาชัย,rawmat_DW-NO_1-ขาว-C_A_S_,0,product.uom_กล่อง
,,FG มหาชัย,product_P-PT-058,0,product.uom_แผ่น
,,FG มหาชัย,product_P-PT-008,0,product.uom_แผ่น
,,FG มหาชัย,rawmat_CWF-180-25*35_5-ขาว-SCG,0,product.uom_รีม
,,FG มหาชัย,rawmat_CWF-180-25*35_5-ฟ้า-SCG,0,product.uom_รีม
,,FG มหาชัย,rawmat_CWF-180-25*35_5-ชมพู-SCG,0,product.uom_รีม
,,FG มหาชัย,rawmat_CWF-180-25*35_5-เขียว-SCG,0,product.uom_รีม
,,FG มหาชัย,rawmat_CWF-180-25*35_5-เหลือง-SCG,0,product.uom_รีม
,,FG มหาชัย,rawmat_CWF-180-31*43-ขาวเยอรมัน,0,product.uom_รีม
,,FG มหาชัย,rawmat_CWF-180-31*43-ฟ้า-SCG,0,product.uom_รีม
,,FG มหาชัย,rawmat_CWF-180-31*43-ชมพู-SCG,0,product.uom_รีม
,,FG มหาชัย,rawmat_CWF-180-31*43-เขียว-SCG,0,product.uom_รีม
,,FG มหาชัย,rawmat_CWF-180-31*43-เหลือง-SCG,0,product.uom_รีม
,,FG มหาชัย,product_N-MIS-PEON18100,0,product.uom_เล่ม
,,FG มหาชัย,product_N-MIS-DW1830,0,product.uom_เล่ม
,,FG มหาชัย,product_N-GA-18D3100,0,product.uom_เล่ม
,,FG มหาชัย,product_N-GA-18D350,0,product.uom_เล่ม
,,FG มหาชัย,product_N-MIS-PEON1850,0,product.uom_เล่ม
,,FG มหาชัย,product_P-PT-059,0,product.uom_แผ่น
,,FG มหาชัย,product_P-PT-009,0,product.uom_แผ่น
,,FG มหาชัย,product_2249647,0,product.uom_เล่ม
,,FG มหาชัย,product_2249710,0,product.uom_เล่ม
,,FG มหาชัย,product_MSK-005,0,product.uom_เล่ม
,,FG มหาชัย,rawmat_คอมเปาว์(2ปอนด์),0,product.uom_ถัง
,,FG มหาชัย,product_MSK-002,0,product.uom_เล่ม
,,FG มหาชัย,product_2800716,0,product.uom_เล่ม
,,FG มหาชัย,product_2800714,0,product.uom_เล่ม
,,FG มหาชัย,product_MSK-006,0,product.uom_เล่ม
,,FG มหาชัย,product_MSK-004,0,product.uom_เล่ม
,,FG มหาชัย,product_P-PT-042,0,product.uom_แผ่น
,,FG มหาชัย,product_P-PT-2SM,0,product.uom_แผ่น
,,FG มหาชัย,product_P-LG-008,0,product.uom_ห่อ
,,FG มหาชัย,product_MSL-001,0,product.uom_เล่ม
,,FG มหาชัย,product_1918591,0,product.uom_เล่ม
,,FG มหาชัย,product_rawmat_mahachai_151,0,product.uom_ถัง
,,FG มหาชัย,product_P-PT-060,0,product.uom_แผ่น
,,FG มหาชัย,product_rawmat_mahachai_176,0,product.uom_กระป๋อง
,,FG มหาชัย,product_268335,0,product.uom_เล่ม
,,FG มหาชัย,product_2800529,0,product.uom_เล่ม
,,FG มหาชัย,product_3454340,0,product.uom_เล่ม
,,FG มหาชัย,product_P-HB-NO20-A,0,product.uom_รีม
,,FG มหาชัย,product_P-HB-NO20-B,0,product.uom_รีม
,,FG มหาชัย,rawmat_GB-20A-25-34-BU,0,product.uom_รีม
,,FG มหาชัย,rawmat_GB-20A-27*31-RT,0,product.uom_รีม
,,FG มหาชัย,rawmat_GB-20B-26_5*32_5-KPB,0,product.uom_รีม
,,FG มหาชัย,product_rawmat_mahachai_137,0,product.uom_รีม
,,FG มหาชัย,rawmat_GB-20B-27*31-KPB,0,product.uom_รีม
,,FG มหาชัย,rawmat_GB-20B-30*32-KPB,0,product.uom_รีม
,,FG มหาชัย,product_MSL-002,0,product.uom_เล่ม
,,FG มหาชัย,product_rawmat_mahachai_152,0,product.uom_ถัง
,,FG มหาชัย,product_P-PT-021,0,product.uom_แผ่น
,,FG มหาชัย,product_P-PT-030,0,product.uom_แผ่น
,,FG มหาชัย,product_P-FP-PANDA,0,product.uom_ม้วน
,,FG มหาชัย,__export__.product_product_7564,0,product.uom_รีม
,,FG มหาชัย,__export__.product_product_7515,0,product.uom_รีม
,,FG มหาชัย,__export__.product_product_7567,0,product.uom_รีม
,,FG มหาชัย,product_rawmat_mahachai_93,0,product.uom_รีม
,,FG มหาชัย,__export__.product_product_7565,0,product.uom_รีม
,,FG มหาชัย,product_rawmat_mahachai_92,0,product.uom_รีม
,,FG มหาชัย,rawmat_WB-210-27_5*39-INDO,0,product.uom_รีม
,,FG มหาชัย,product_P-FP-VENUS,0,product.uom_ม้วน
,,FG มหาชัย,rawmat_CWF-210-31*43-ส้ม-KT,0,product.uom_รีม
,,FG มหาชัย,product_rawmat_mahachai_94,0,product.uom_รีม
,,FG มหาชัย,rawmat_CWF-210-31*43-ขาว-SCG,0,product.uom_รีม
,,FG มหาชัย,rawmat_CWF-210-31*43-ฟ้า-SCG,0,product.uom_รีม
,,FG มหาชัย,rawmat_CWF-210-31*43-ชมพู-SCG,0,product.uom_รีม
