id,warehouse_id,location_id,product_main_code,product_id/id,product_uom,product_min_qty,product_max_qty
count_dec1_floor2_20,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-LG-010,product_P-LG-010,ห่อ,5,0
count_dec1_floor2_21,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-LG-005,product_P-LG-005,ห่อ,3,0
count_dec1_floor2_22,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-LG-006,product_P-LG-006,ห่อ,20,0
count_dec1_floor2_23,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-LG-007,product_P-LG-007,ห่อ,1,0
count_dec1_floor2_24,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-DW-31*21.5-120G,__export__.product_product_6922,รีม,5,0
count_dec1_floor2_25,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-DW-31*21.5-150G,product_P-DW-31*21dot5-150G,รีม,30,0
count_dec1_floor2_26,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-DW-31*43-120G,product_P-DW-31*43-120G,รีม,1,0
count_dec1_floor2_27,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-DW-31*43-150G,product_P-DW-31*43-150G,รีม,2,0
count_dec1_floor2_28,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-FS-NO34,product_P-FS-NO34,ห่อ,100,0
count_dec1_floor2_29,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-WCL-3*5,product_P-WCL-3*5,ห่อ,5,0
count_dec1_floor2_30,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-FS-NO36,product_P-FS-NO36,ห่อ,100,0
count_dec1_floor2_31,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-WCL-4*6,product_P-WCL-4*6,ห่อ,5,0
count_dec1_floor2_32,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-DW-56*76-200G,product_P-DW-56*79-200G,รีม,300,0
count_dec1_floor2_33,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-SC-5*8,product_P-SC-5*8,ห่อ,24,0
count_dec1_floor2_34,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-WCL-5*8,product_P-WCL-5*8,ห่อ,20,0
count_dec1_floor2_35,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-ANS-60,product_P-ANS-60,ห่อ,5000,0
count_dec1_floor2_36,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-WS-NO65-200,product_P-WS-NO65-200,ห่อ,800,0
count_dec1_floor2_37,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-WS-NO65-300,product_P-WS-NO65-300,ห่อ,200,0
count_dec1_floor2_38,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-SC-6*8,product_P-SC-6*8,ห่อ,24,0
count_dec1_floor2_39,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-ANS-80,product_P-ANS-80,ห่อ,2000,0
count_dec1_floor2_40,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-PC-A3-70G-500S,product_P-PC-A3-70G-500S,ห่อ,1,0
count_dec1_floor2_41,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-PC-A3-80G-300S,product_P-PC-A3-80G-300S,ห่อ,5,0
count_dec1_floor2_42,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-PC-A3-80G-500S,product_P-PC-A3-80G-500S,ห่อ,5,0
count_dec1_floor2_43,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-CWF-MIX-001,product_63_P-C01,ห่อ,500,0
count_dec1_floor2_44,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-CWF-MIX-002,__export__.product_product_7494,ห่อ,10,0
count_dec1_floor2_45,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-CWF-089,__export__.product_product_6923,ห่อ,50,0
count_dec1_floor2_46,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-CWF-092,__export__.product_product_6926,ห่อ,50,0
count_dec1_floor2_47,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-CWF-091,__export__.product_product_6925,ห่อ,30,0
count_dec1_floor2_48,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-CWF-090,__export__.product_product_6924,ห่อ,50,0
count_dec1_floor2_49,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-CWF-002,product_P-CWF-002,ห่อ,15,0
count_dec1_floor2_50,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-CWF-003,product_P-CWF-003,ห่อ,15,0
count_dec1_floor2_51,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-CWF-004,product_P-CWF-004,ห่อ,15,0
count_dec1_floor2_52,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-CWF-041,product_P-CWF-041,ห่อ,400,0
count_dec1_floor2_53,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-CWF-040,product_P-CWF-040,ห่อ,200,0
count_dec1_floor2_54,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-CWF-039,product_P-CWF-039,ห่อ,800,0
count_dec1_floor2_55,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-CWF-035,product_P-CWF-035,ห่อ,500,0
count_dec1_floor2_56,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-CWF-036,product_P-CWF-036,ห่อ,400,0
count_dec1_floor2_57,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-CWF-037,product_P-CWF-037,ห่อ,400,0
count_dec1_floor2_58,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-CWF-038,product_P-CWF-038,ห่อ,300,0
count_dec1_floor2_59,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-CWF-034,product_P-CWF-034,ห่อ,250,0
count_dec1_floor2_60,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-CWF-030,product_P-CWF-030,ห่อ,150,0
count_dec1_floor2_61,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-CWF-031,product_P-CWF-031,ห่อ,100,0
count_dec1_floor2_62,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-CWF-032,product_P-CWF-032,ห่อ,50,0
count_dec1_floor2_63,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-CWF-033,product_P-CWF-033,ห่อ,100,0
count_dec1_floor2_64,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-CWF-046,product_P-CWF-046,ห่อ,10,0
count_dec1_floor2_65,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-CWF-047,product_P-CWF-047,ห่อ,2,0
count_dec1_floor2_66,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-CWF-048,product_P-CWF-048,ห่อ,6,0
count_dec1_floor2_67,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-CWF-049,product_P-CWF-049,ห่อ,3,0
count_dec1_floor2_68,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-CWF-050,product_P-CWF-050,ห่อ,20,0
count_dec1_floor2_69,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-CWF-051,product_P-CWF-051,ห่อ,8,0
count_dec1_floor2_70,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-CWF-052,product_P-CWF-052,ห่อ,5,0
count_dec1_floor2_71,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-CWF-053,product_P-CWF-053,ห่อ,5,0
count_dec1_floor2_72,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-CWF-054,product_P-CWF-054,ห่อ,10,0
count_dec1_floor2_73,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-CWF-055,product_P-CWF-055,ห่อ,5,0
count_dec1_floor2_74,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-CWF-056,product_P-CWF-056,ห่อ,10,0
count_dec1_floor2_75,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-CWF-057,product_P-CWF-057,ห่อ,10,0
count_dec1_floor2_76,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-CWF-062,product_P-CWF-062,ห่อ,20,0
count_dec1_floor2_77,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-CWF-058,product_P-CWF-058,ห่อ,10,0
count_dec1_floor2_78,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-CWF-059,product_P-CWF-059,ห่อ,10,0
count_dec1_floor2_79,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-CWF-060,product_P-CWF-060,ห่อ,10,0
count_dec1_floor2_80,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-CWF-061,product_P-CWF-061,ห่อ,10,0
count_dec1_floor2_81,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-CWF-063,product_P-CWF-063,ห่อ,0,0
count_dec1_floor2_82,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-CWF-064,product_P-CWF-064,ห่อ,0,0
count_dec1_floor2_83,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-CWF-065,product_P-CWF-065,ห่อ,0,0
count_dec1_floor2_84,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-TCWF-001,product_P-TCWF-001,ห่อ,150,0
count_dec1_floor2_85,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-TCWF-002,product_P-TCWF-002,ห่อ,150,0
count_dec1_floor2_86,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-TCWF-003,product_P-TCWF-003,ห่อ,150,0
count_dec1_floor2_87,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-TCWF-004,product_P-TCWF-004,ห่อ,150,0
count_dec1_floor2_88,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-TCWF-005,product_P-TCWF-005,ห่อ,50,0
count_dec1_floor2_89,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-TCWF-005,product_P-TCWF-005,ห่อ,50,0
count_dec1_floor2_90,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-TCWF-006,product_P-TCWF-006,ห่อ,50,0
count_dec1_floor2_91,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-TCWF-007,product_P-TCWF-007,ห่อ,30,0
count_dec1_floor2_92,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-TCWF-008,product_P-TCWF-008,ห่อ,60,0
count_dec1_floor2_93,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-TCWF-009,product_P-TCWF-009,ห่อ,150,0
count_dec1_floor2_94,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-TCWF-010,product_P-TCWF-010,ห่อ,100,0
count_dec1_floor2_95,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-TCWF-011,product_P-TCWF-011,ห่อ,100,0
count_dec1_floor2_96,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-TCWF-012,product_P-TCWF-012,ห่อ,100,0
count_dec1_floor2_97,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-TCWF-013,product_P-TCWF-013,ห่อ,10,0
count_dec1_floor2_98,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-TCWF-014,product_P-TCWF-014,ห่อ,5,0
count_dec1_floor2_99,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-TCWF-015,product_P-TCWF-015,ห่อ,5,0
count_dec1_floor2_100,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-TCWF-016,product_P-TCWF-016,ห่อ,0,0
count_dec1_floor2_101,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-TCWF-017,product_P-TCWF-017,ห่อ,0,0
count_dec1_floor2_102,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-TCWF-018,product_P-TCWF-018,ห่อ,0,0
count_dec1_floor2_103,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-TCWF-019,product_P-TCWF-019,ห่อ,0,0
count_dec1_floor2_104,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-TCWF-020,product_P-TCWF-020,ห่อ,0,0
count_dec1_floor2_105,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-TCWF-021,product_P-TCWF-021,ห่อ,0,0
count_dec1_floor2_106,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-TCWF-022,product_P-TCWF-022,ห่อ,5,0
count_dec1_floor2_107,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-TCWF-023,product_P-TCWF-023,ห่อ,0,0
count_dec1_floor2_108,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-TCWF-024,product_P-TCWF-024,ห่อ,5,0
count_dec1_floor2_109,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-DP-B-001,product_P-DP-B-001,ห่อ,80,0
count_dec1_floor2_110,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-DP-A-015,product_P-DP-A-015,ห่อ,0,0
count_dec1_floor2_111,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-DP-A-001,product_P-DP-A-001,ห่อ,50,0
count_dec1_floor2_112,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-DP-A-013,product_P-DP-A-013,ห่อ,2000,0
count_dec1_floor2_113,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-DP-B-004,product_P-DP-B-004,ห่อ,100,0
count_dec1_floor2_114,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-DP-A-016,product_P-DP-A-016,ห่อ,100,0
count_dec1_floor2_115,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-DP-A-004,product_P-DP-A-004,ห่อ,20,0
count_dec1_floor2_116,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-DP-A-014,product_P-DP-A-014,ห่อ,10000,0
count_dec1_floor2_117,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-DP-A-020,product_P-DP-A-020,ห่อ,55,0
count_dec1_floor2_118,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-DP-B-006,product_P-DP-B-006,ห่อ,200,0
count_dec1_floor2_119,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-DP-A-006,product_P-DP-A-006,ห่อ,200,0
count_dec1_floor2_120,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-DP-A-010,product_P-DP-A-010,ห่อ,0,0
count_dec1_floor2_121,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-DP-A-011,product_P-DP-A-011,ห่อ,3,0
count_dec1_floor2_122,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-DP-B-012,product_P-DP-B-012,ห่อ,,0
count_dec1_floor2_123,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-DP-A-012,product_P-DP-A-012,ห่อ,,0
count_dec1_floor2_124,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-HB-NO12-A,product_P-HB-NO12-A,รีม,2,0
count_dec1_floor2_125,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-HB-NO16-A,product_P-HB-NO16-A,รีม,10,0
count_dec1_floor2_126,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-HB-NO20-A,product_P-HB-NO20-A,รีม,2,0
count_dec1_floor2_127,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-FP-PANDA,product_P-FP-PANDA,ม้วน,2805,0
count_dec1_floor2_128,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-FP-VENUS,product_P-FP-VENUS,ม้วน,300,0
count_dec1_floor2_129,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-HB-NO24-A,product_P-HB-NO24-A,รีม,30,0
count_dec1_floor2_130,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-GB-270G-31*21.5,product_P-GB-270G-31*21dot5,รีม,2,0
count_dec1_floor2_131,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-GB-270G-31*43,product_P-GB-270G-31*43,รีม,4,0
count_dec1_floor2_132,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-CWF-067,product_P-CWF-067,รีม,5,0
count_dec1_floor2_133,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-CWF-068,product_P-CWF-068,รีม,5,0
count_dec1_floor2_134,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-CWF-069,product_P-CWF-069,รีม,5,0
count_dec1_floor2_135,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-CWF-070,product_P-CWF-070,รีม,4,0
count_dec1_floor2_136,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-NP-31*43,product_P-NP-31*43,รีม,30,0
count_dec1_floor2_137,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-WF-60G,product_P-WF-60G,รีม,5,0
count_dec1_floor2_138,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-HB-NO32-A,product_P-HB-NO32-A,รีม,15,0
count_dec1_floor2_139,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-GB-350G-31*43,product_P-GB-350G-31*43,รีม,5,0
count_dec1_floor2_140,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-GB-400G-31*43,product_P-GB-400G-31*43,รีม,3,0
count_dec1_floor2_141,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-GB-450G-31*43,product_P-GB-450G-31*43,รีม,5,0
count_dec1_floor2_142,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-GB-500G-31*43,product_P-GB-500G-31*43,รีม,5,0
count_dec1_floor2_143,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-NP-2807-4P,__export__.product_product_6957,เล่ม,100,0
count_dec1_floor2_144,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-NB,product_P-NB,กล่อง,600,0
count_dec1_floor2_145,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-CWF-042,product_P-CWF-042,ห่อ,50,0
count_dec1_floor2_146,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-CWF-043,product_P-CWF-043,ห่อ,80,0
count_dec1_floor2_147,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-CWF-044,product_P-CWF-044,ห่อ,80,0
count_dec1_floor2_148,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-PCWF-045,__export__.product_product_6919,ห่อ,0,0
count_dec1_floor2_149,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-DP-A-017,product_P-DP-A-017,ห่อ,200,0
count_dec1_floor2_150,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-DP-A-018,product_P-DP-A-018,ห่อ,500,0
count_dec1_floor2_151,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-DP-B-011,product_P-DP-B-011,ห่อ,100,0
count_dec1_floor2_152,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-PC-F4-70G-300S,product_P-PC-F4-70G-300S,ห่อ,2,0
count_dec1_floor2_153,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-PC-F4-70G-500S,product_P-PC-F4-70G-500S,ห่อ,4,0
count_dec1_floor2_154,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-PC-F4-80G-300S,product_P-PC-F4-80G-300S,ห่อ,40,0
count_dec1_floor2_155,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-PC-F4-80G-500S,product_P-PC-F4-80G-500S,ห่อ,100,0
count_dec1_floor2_156,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-CWF-045,product_P-CWF-045,ห่อ,100,0
count_dec1_floor2_157,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,MSJ-NO2,product_MSJ-NO2,เล่ม,10000,0
count_dec1_floor2_158,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,MSJ-NO3,product_MSJ-NO3,เล่ม,1200,0
count_dec1_floor2_159,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,MSK-008-NO.1,__export__.product_product_6908,เล่ม,185,0
count_dec1_floor2_160,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,MSK-009-NO.1,__export__.product_product_6909,เล่ม,55,0
count_dec1_floor2_161,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,MSK-010-NO.1,__export__.product_product_6910,เล่ม,50,0
count_dec1_floor2_162,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,MSK-011-NO.1,__export__.product_product_6911,เล่ม,180,0
count_dec1_floor2_163,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,MSK-012-NO.1,__export__.product_product_6912,เล่ม,100,0
count_dec1_floor2_164,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,MSL-001,product_MSL-001,เล่ม,265,0
count_dec1_floor2_165,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,MSL-002,product_MSL-002,เล่ม,1500,0
count_dec1_floor2_166,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,MSL-002,product_MSL-002,เล่ม,1500,0
count_dec1_floor2_167,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,MSL-003,product_MSL-003,เล่ม,2000,0
count_dec1_floor2_168,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,MSL-004,product_MSL-004,เล่ม,1500,0
count_dec1_floor2_169,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,MSL-005,product_MSL-005,เล่ม,200,0
count_dec1_floor2_170,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,MSL-006,product_MSL-006,เล่ม,200,0
count_dec1_floor2_171,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,MSL-007,product_MSL-007,เล่ม,700,0
count_dec1_floor2_172,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,MSL-008,product_MSL-008,เล่ม,500,0
count_dec1_floor2_173,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,139364,product_139364,ห่อ,150,0
count_dec1_floor2_174,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,182383,product_63_182383,ห่อ,1000,0
count_dec1_floor2_175,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,94796,product_94796,ห่อ,100,0
count_dec1_floor2_176,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,P-RP-A4-70G,product_P-RP-A4-70G,ห่อ,200,0
