id,name,partner_id,brand_id,description_sale,description_purchase,product_main_code,active,product_sub_code,partner_barcode,sale_ok,purchase_ok,type,procure_method,supply_method,list_price,cost_method,standard_price,cover_unit_price,categ_id,uom_id,uom_po_id,uom_so_id,paper_size_id,paper_grams_id,paper_nums_id,paper_binding_id,product_pack_id,description,valuation,uos_id,uos_coeff,qty_available
product_P-PCWF-017,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์1สีฟ้าเข้ม,,,,,P-PCWF-017,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,122,Standard Price,0,0,กระดาษถ่ายเอกสารสี,ห่อ,ห่อ,ห่อ,A4,80,500,,1*1,,Real Time (automated),,,
product_P-PCWF-018,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์2สีเขียวเข้ม,,,,,P-PCWF-018,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,122,Standard Price,0,0,กระดาษถ่ายเอกสารสี,ห่อ,ห่อ,ห่อ,A4,80,500,,1*1,,Real Time (automated),,,
product_P-PCWF-019,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์3สีเหลือง,,,,,P-PCWF-019,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,122,Standard Price,0,0,กระดาษถ่ายเอกสารสี,ห่อ,ห่อ,ห่อ,A4,80,500,,1*1,,Real Time (automated),,,
product_P-PCWF-020,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์4สีชมพูเข้ม,,,,,P-PCWF-020,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,122,Standard Price,0,0,กระดาษถ่ายเอกสารสี,ห่อ,ห่อ,ห่อ,A4,80,500,,1*1,,Real Time (automated),,,
product_P-PCWF-021,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์5สีชมพูอ่อน,,,,,P-PCWF-021,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,122,Standard Price,0,0,กระดาษถ่ายเอกสารสี,ห่อ,ห่อ,ห่อ,A4,80,500,,1*1,,Real Time (automated),,,
product_P-PCWF-022,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์6สีฟ้าอ่อน,,,,,P-PCWF-022,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,122,Standard Price,0,0,กระดาษถ่ายเอกสารสี,ห่อ,ห่อ,ห่อ,A4,80,500,,1*1,,Real Time (automated),,,
product_P-PCWF-023,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์7สีครีม,,,,,P-PCWF-023,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,122,Standard Price,0,0,กระดาษถ่ายเอกสารสี,ห่อ,ห่อ,ห่อ,A4,80,500,,1*1,,Real Time (automated),,,
product_P-PCWF-024,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์8สีเขียวอ่อน,,,,,P-PCWF-024,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,122,Standard Price,0,0,กระดาษถ่ายเอกสารสี,ห่อ,ห่อ,ห่อ,A4,80,500,,1*1,,Real Time (automated),,,
product_P-PCWF-025,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์9สีส้มโอรส,,,,,P-PCWF-025,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,122,Standard Price,0,0,กระดาษถ่ายเอกสารสี,ห่อ,ห่อ,ห่อ,A4,80,500,,1*1,,Real Time (automated),,,
product_P-PCWF-026,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์10สีม่วง,,,,,P-PCWF-026,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,122,Standard Price,0,0,กระดาษถ่ายเอกสารสี,ห่อ,ห่อ,ห่อ,A4,80,500,,1*1,,Real Time (automated),,,
product_P-PCWF-027,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์11สีไข่ไก่,,,,,P-PCWF-027,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,130,Standard Price,0,0,กระดาษถ่ายเอกสารสี,ห่อ,ห่อ,ห่อ,A4,80,500,,1*1,,Real Time (automated),,,
product_P-PCWF-028,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์12สีเหลืองเข้ม,,,,,P-PCWF-028,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,175,Standard Price,0,0,กระดาษถ่ายเอกสารสี,ห่อ,ห่อ,ห่อ,A4,80,500,,1*1,,Real Time (automated),,,
product_P-PCWF-029,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์13สีฟ้า,,,,,P-PCWF-029,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,175,Standard Price,0,0,กระดาษถ่ายเอกสารสี,ห่อ,ห่อ,ห่อ,A4,80,500,,1*1,,Real Time (automated),,,
product_P-PCWF-030,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์14สีเขียว,,,,,P-PCWF-030,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,175,Standard Price,0,0,กระดาษถ่ายเอกสารสี,ห่อ,ห่อ,ห่อ,A4,80,500,,1*1,,Real Time (automated),,,
product_P-PCWF-031,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์15สีส้ม,,,,,P-PCWF-031,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,175,Standard Price,0,0,กระดาษถ่ายเอกสารสี,ห่อ,ห่อ,ห่อ,A4,80,500,,1*1,,Real Time (automated),,,
product_P-PCWF-032,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์16สีแดง,,,,,P-PCWF-032,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,175,Standard Price,0,0,กระดาษถ่ายเอกสารสี,ห่อ,ห่อ,ห่อ,A4,80,500,,1*1,,Real Time (automated),,,
product_P-PCWF-033,กระดาษถ่ายเอกสารสีสะท้อนแสง A4 80แกรม 100แผ่น เบอร์17สีชมพู,,,,,P-PCWF-033,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,43,Standard Price,0,0,กระดาษถ่ายเอกสารสี,ห่อ,ห่อ,ห่อ,A4,80,100,,1*1,,Real Time (automated),,,
product_P-PCWF-034,กระดาษถ่ายเอกสารสีสะท้อนแสง A4 80แกรม 100แผ่น เบอร์18สีโอรส,,,,,P-PCWF-034,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,43,Standard Price,0,0,กระดาษถ่ายเอกสารสี,ห่อ,ห่อ,ห่อ,A4,80,100,,1*1,,Real Time (automated),,,
product_P-PCWF-035,กระดาษถ่ายเอกสารสีสะท้อนแสง A4 80แกรม 100แผ่น เบอร์19สีส้ม,,,,,P-PCWF-035,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,43,Standard Price,0,0,กระดาษถ่ายเอกสารสี,ห่อ,ห่อ,ห่อ,A4,80,100,,1*1,,Real Time (automated),,,
product_P-PCWF-036,กระดาษถ่ายเอกสารสีสะท้อนแสง A4 80แกรม 100แผ่น เบอร์20สีเขียว,,,,,P-PCWF-036,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,43,Standard Price,0,0,กระดาษถ่ายเอกสารสี,ห่อ,ห่อ,ห่อ,A4,80,100,,1*1,,Real Time (automated),,,
product_P-PCWF-037,กระดาษถ่ายเอกสารสีสะท้อนแสง A4 80แกรม 100แผ่น เบอร์21สีเหลือง,,,,,P-PCWF-037,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,43,Standard Price,0,0,กระดาษถ่ายเอกสารสี,ห่อ,ห่อ,ห่อ,A4,80,100,,1*1,,Real Time (automated),,,
product_P-PCWF-038,กระดาษถ่ายเอกสารสีสะท้อนแสง A4 80แกรม 500แผ่น เบอร์17สีชมพู,,,,,P-PCWF-038,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,180,Standard Price,0,0,กระดาษถ่ายเอกสารสี,ห่อ,ห่อ,ห่อ,A4,80,500,,1*1,,Real Time (automated),,,
product_P-PCWF-039,กระดาษถ่ายเอกสารสีสะท้อนแสง A4 80แกรม 500แผ่น เบอร์18สีโอรส,,,,,P-PCWF-039,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,180,Standard Price,0,0,กระดาษถ่ายเอกสารสี,ห่อ,ห่อ,ห่อ,A4,80,500,,1*1,,Real Time (automated),,,
product_P-PCWF-040,กระดาษถ่ายเอกสารสีสะท้อนแสง A4 80แกรม 500แผ่น เบอร์19สีส้ม,,,,,P-PCWF-040,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,180,Standard Price,0,0,กระดาษถ่ายเอกสารสี,ห่อ,ห่อ,ห่อ,A4,80,500,,1*1,,Real Time (automated),,,
product_P-PCWF-041,กระดาษถ่ายเอกสารสีสะท้อนแสง A4 80แกรม 500แผ่น เบอร์20สีเขียว,,,,,P-PCWF-041,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,180,Standard Price,0,0,กระดาษถ่ายเอกสารสี,ห่อ,ห่อ,ห่อ,A4,80,500,,1*1,,Real Time (automated),,,
product_P-PCWF-042,กระดาษถ่ายเอกสารสีสะท้อนแสง A4 80แกรม 500แผ่น เบอร์21สีเหลือง,,,,,P-PCWF-042,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,180,Standard Price,0,0,กระดาษถ่ายเอกสารสี,ห่อ,ห่อ,ห่อ,A4,80,500,,1*1,,Real Time (automated),,,
product_P-PCWF-SR-001,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์1 สำโรง,,,,,P-PCWF-SR-001,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,139,Standard Price,0,0,กระดาษถ่ายเอกสารสี,ห่อ,ห่อ,ห่อ,A4,80,500,,1*1,,Real Time (automated),,,
product_P-PCWF-SR-002,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์2 สำโรง,,,,,P-PCWF-SR-002,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,139,Standard Price,0,0,กระดาษถ่ายเอกสารสี,ห่อ,ห่อ,ห่อ,A4,80,500,,1*1,,Real Time (automated),,,
product_P-PCWF-SR-003,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์3 สำโรง,,,,,P-PCWF-SR-003,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,139,Standard Price,0,0,กระดาษถ่ายเอกสารสี,ห่อ,ห่อ,ห่อ,A4,80,500,,1*1,,Real Time (automated),,,
product_P-PCWF-SR-004,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์4 สำโรง,,,,,P-PCWF-SR-004,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,139,Standard Price,0,0,กระดาษถ่ายเอกสารสี,ห่อ,ห่อ,ห่อ,A4,80,500,,1*1,,Real Time (automated),,,
product_P-PCWF-SR-005,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์5 สำโรง,,,,,P-PCWF-SR-005,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,139,Standard Price,0,0,กระดาษถ่ายเอกสารสี,ห่อ,ห่อ,ห่อ,A4,80,500,,1*1,,Real Time (automated),,,
product_P-PCWF-SR-006,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์6 สำโรง,,,,,P-PCWF-SR-006,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,139,Standard Price,0,0,กระดาษถ่ายเอกสารสี,ห่อ,ห่อ,ห่อ,A4,80,500,,1*1,,Real Time (automated),,,
product_P-PCWF-SR-007,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์7 สำโรง,,,,,P-PCWF-SR-007,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,139,Standard Price,0,0,กระดาษถ่ายเอกสารสี,ห่อ,ห่อ,ห่อ,A4,80,500,,1*1,,Real Time (automated),,,
product_P-PCWF-SR-008,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์8 สำโรง,,,,,P-PCWF-SR-008,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,139,Standard Price,0,0,กระดาษถ่ายเอกสารสี,ห่อ,ห่อ,ห่อ,A4,80,500,,1*1,,Real Time (automated),,,
product_P-RC-35*47,กระดาษน้ำตาล 35*47นิ้ว 110แกรม เกรดA,,,,,P-RC-35*47,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,1425,Standard Price,0,0,กระดาษน้ำตาล,รีม,รีม,รีม,35*47,110,500,,1*1,,Real Time (automated),,,
product_P-LG-001,กระดาษบัญชีเนื้อเขียว 2รู 2ช่อง,,,,,P-LG-001,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,510,Standard Price,0,0,กระดาษบัญชี,ห่อ,ห่อ,ห่อ,21*33,110,500,,1*1,,Real Time (automated),,,
product_P-LG-002,กระดาษบัญชีเนื้อเขียว 2รู 3ช่อง,,,,,P-LG-002,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,510,Standard Price,0,0,กระดาษบัญชี,ห่อ,ห่อ,ห่อ,21*33,110,500,,1*1,,Real Time (automated),,,
product_P-LG-003,กระดาษบัญชีเนื้อเขียว 26รู 2ช่อง,,,,,P-LG-003,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,365,Standard Price,0,0,กระดาษบัญชี,ห่อ,ห่อ,ห่อ,19*25.5,110,500,,1*1,,Real Time (automated),,,
product_P-LG-004,กระดาษบัญชีเนื้อเขียว 26รู 3ช่อง,,,,,P-LG-004,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,365,Standard Price,0,0,กระดาษบัญชี,ห่อ,ห่อ,ห่อ,19*25.5,110,500,,1*1,,Real Time (automated),,,
product_P-LG-005,กระดาษบัญชีเนื้อเขียว 30รู 2ช่อง,,,,,P-LG-005,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,510,Standard Price,0,0,กระดาษบัญชี,ห่อ,ห่อ,ห่อ,21*28.7,110,500,,1*1,,Real Time (automated),,,
product_P-LG-006,กระดาษบัญชีเนื้อเขียว 30รู 3ช่อง,,,,,P-LG-006,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,510,Standard Price,0,0,กระดาษบัญชี,ห่อ,ห่อ,ห่อ,21*28.7,110,500,,1*1,,Real Time (automated),,,
product_P-LG-007,กระดาษบัญชีเนื้อเขียว 30รู 4ช่อง,,,,,P-LG-007,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,510,Standard Price,0,0,กระดาษบัญชี,ห่อ,ห่อ,ห่อ,21*28.7,110,500,,1*1,,Real Time (automated),,,
product_P-LG-008,กระดาษบัญชีเนื้อเขียว 2รู แยกประเภท,,,,,P-LG-008,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,510,Standard Price,0,0,กระดาษบัญชี,ห่อ,ห่อ,ห่อ,21*33,110,500,,1*1,,Real Time (automated),,,
product_P-LG-009,กระดาษบัญชีเนื้อเขียว 26รู แยกประเภท,,,,,P-LG-009,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,365,Standard Price,0,0,กระดาษบัญชี,ห่อ,ห่อ,ห่อ,19*25.5,110,500,,1*1,,Real Time (automated),,,
product_P-LG-010,กระดาษบัญชีเนื้อเขียว 30รู แยกประเภท,,,,,P-LG-010,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,510,Standard Price,0,0,กระดาษบัญชี,ห่อ,ห่อ,ห่อ,21*28.7,110,500,,1*1,,Real Time (automated),,,
product_P-LG-011,กระดาษบัญชีเนื้อเขียว 26รู ธรรมดา,,,,,P-LG-011,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,365,Standard Price,0,0,กระดาษบัญชี,ห่อ,ห่อ,ห่อ,19*25.5,110,500,,1*1,,Real Time (automated),,,
product_P-LG-012,กระดาษบัญชีเนื้อเขียว 30รู ธรรมดา,,,,,P-LG-012,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,510,Standard Price,0,0,กระดาษบัญชี,ห่อ,ห่อ,ห่อ,21*28.7,110,500,,1*1,,Real Time (automated),,,
product_P-LG-013,กระดาษบัญชีเนื้อเขียว 26รู สต็อก,,,,,P-LG-013,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,365,Standard Price,0,0,กระดาษบัญชี,ห่อ,ห่อ,ห่อ,19*25.5,110,500,,1*1,,Real Time (automated),,,
product_P-LG-014,กระดาษบัญชีเนื้อเขียว 30รู สต็อก,,,,,P-LG-014,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,510,Standard Price,0,0,กระดาษบัญชี,ห่อ,ห่อ,ห่อ,21*28.7,110,500,,1*1,,Real Time (automated),,,
product_P-TCWF-001,กระดาษแบ๊งค์สี A4 55แกรม 300แผ่น สีฟ้า,,,,,P-TCWF-001,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,62.5,Standard Price,0,0,กระดาษแบงค์สี,ห่อ,ห่อ,ห่อ,A4,55,300,,1*1,,Real Time (automated),,,
product_P-TCWF-002,กระดาษแบ๊งค์สี A4 55แกรม 300แผ่น สีชมพู,,,,,P-TCWF-002,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,62.5,Standard Price,0,0,กระดาษแบงค์สี,ห่อ,ห่อ,ห่อ,A4,55,300,,1*1,,Real Time (automated),,,
product_P-TCWF-003,กระดาษแบ๊งค์สี A4 55แกรม 300แผ่น สีเขียว,,,,,P-TCWF-003,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,62.5,Standard Price,0,0,กระดาษแบงค์สี,ห่อ,ห่อ,ห่อ,A4,55,300,,1*1,,Real Time (automated),,,
product_P-TCWF-004,กระดาษแบ๊งค์สี A4 55แกรม 300แผ่น สีเหลือง,,,,,P-TCWF-004,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,62.5,Standard Price,0,0,กระดาษแบงค์สี,ห่อ,ห่อ,ห่อ,A4,55,300,,1*1,,Real Time (automated),,,
product_P-TCWF-005,กระดาษแบ๊งค์สี A4 55แกรม 400แผ่น สีฟ้า,,,,,P-TCWF-005,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,82,Standard Price,0,0,กระดาษแบงค์สี,ห่อ,ห่อ,ห่อ,A4,55,400,,1*1,,Real Time (automated),,,
product_P-TCWF-006,กระดาษแบ๊งค์สี A4 55แกรม 400แผ่น สีชมพู,,,,,P-TCWF-006,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,82,Standard Price,0,0,กระดาษแบงค์สี,ห่อ,ห่อ,ห่อ,A4,55,400,,1*1,,Real Time (automated),,,
product_P-TCWF-007,กระดาษแบ๊งค์สี A4 55แกรม 400แผ่น สีเขียว,,,,,P-TCWF-007,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,82,Standard Price,0,0,กระดาษแบงค์สี,ห่อ,ห่อ,ห่อ,A4,55,400,,1*1,,Real Time (automated),,,
product_P-TCWF-008,กระดาษแบ๊งค์สี A4 55แกรม 400แผ่น สีเหลือง,,,,,P-TCWF-008,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,82,Standard Price,0,0,กระดาษแบงค์สี,ห่อ,ห่อ,ห่อ,A4,55,400,,1*1,,Real Time (automated),,,
product_P-TCWF-009,กระดาษแบ๊งค์สี A4 55แกรม 500แผ่น สีฟ้า,,,,,P-TCWF-009,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,101,Standard Price,0,0,กระดาษแบงค์สี,ห่อ,ห่อ,ห่อ,A4,55,500,,1*1,,Real Time (automated),,,
product_P-TCWF-010,กระดาษแบ๊งค์สี A4 55แกรม 500แผ่น สีชมพู,,,,,P-TCWF-010,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,101,Standard Price,0,0,กระดาษแบงค์สี,ห่อ,ห่อ,ห่อ,A4,55,500,,1*1,,Real Time (automated),,,
product_P-TCWF-011,กระดาษแบ๊งค์สี A4 55แกรม 500แผ่น สีเขียว,,,,,P-TCWF-011,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,101,Standard Price,0,0,กระดาษแบงค์สี,ห่อ,ห่อ,ห่อ,A4,55,500,,1*1,,Real Time (automated),,,
product_P-TCWF-012,กระดาษแบ๊งค์สี A4 55แกรม 500แผ่น สีเหลือง,,,,,P-TCWF-012,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,101,Standard Price,0,0,กระดาษแบงค์สี,ห่อ,ห่อ,ห่อ,A4,55,500,,1*1,,Real Time (automated),,,
product_P-TCWF-013,กระดาษแบ๊งค์สี F4 55แกรม 300แผ่น สีฟ้า,,,,,P-TCWF-013,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,81,Standard Price,0,0,กระดาษแบงค์สี,ห่อ,ห่อ,ห่อ,F4,55,300,,1*1,,Real Time (automated),,,
product_P-TCWF-014,กระดาษแบ๊งค์สี F4 55แกรม 300แผ่น สีชมพู,,,,,P-TCWF-014,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,81,Standard Price,0,0,กระดาษแบงค์สี,ห่อ,ห่อ,ห่อ,F4,55,300,,1*1,,Real Time (automated),,,
product_P-TCWF-015,กระดาษแบ๊งค์สี F4 55แกรม 300แผ่น สีเขียว,,,,,P-TCWF-015,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,81,Standard Price,0,0,กระดาษแบงค์สี,ห่อ,ห่อ,ห่อ,F4,55,300,,1*1,,Real Time (automated),,,
product_P-TCWF-016,กระดาษแบ๊งค์สี F4 55แกรม 300แผ่น สีเหลือง,,,,,P-TCWF-016,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,81,Standard Price,0,0,กระดาษแบงค์สี,ห่อ,ห่อ,ห่อ,F4,55,300,,1*1,,Real Time (automated),,,
product_P-TCWF-017,กระดาษแบ๊งค์สี F4 55แกรม 400แผ่น สีฟ้า,,,,,P-TCWF-017,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,106,Standard Price,0,0,กระดาษแบงค์สี,ห่อ,ห่อ,ห่อ,F4,55,400,,1*1,,Real Time (automated),,,
product_P-TCWF-018,กระดาษแบ๊งค์สี F4 55แกรม 400แผ่น สีชมพู,,,,,P-TCWF-018,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,106,Standard Price,0,0,กระดาษแบงค์สี,ห่อ,ห่อ,ห่อ,F4,55,400,,1*1,,Real Time (automated),,,
product_P-TCWF-019,กระดาษแบ๊งค์สี F4 55แกรม 400แผ่น สีเขียว,,,,,P-TCWF-019,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,106,Standard Price,0,0,กระดาษแบงค์สี,ห่อ,ห่อ,ห่อ,F4,55,400,,1*1,,Real Time (automated),,,
product_P-TCWF-020,กระดาษแบ๊งค์สี F4 55แกรม 400แผ่น สีเหลือง,,,,,P-TCWF-020,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,106,Standard Price,0,0,กระดาษแบงค์สี,ห่อ,ห่อ,ห่อ,F4,55,400,,1*1,,Real Time (automated),,,
product_P-TCWF-021,กระดาษแบ๊งค์สี F4 55แกรม 500แผ่น สีฟ้า,,,,,P-TCWF-021,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,129,Standard Price,0,0,กระดาษแบงค์สี,ห่อ,ห่อ,ห่อ,F4,55,500,,1*1,,Real Time (automated),,,
product_P-TCWF-022,กระดาษแบ๊งค์สี F4 55แกรม 500แผ่น สีชมพู,,,,,P-TCWF-022,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,129,Standard Price,0,0,กระดาษแบงค์สี,ห่อ,ห่อ,ห่อ,F4,55,500,,1*1,,Real Time (automated),,,
product_P-TCWF-023,กระดาษแบ๊งค์สี F4 55แกรม 500แผ่น สีเขียว,,,,,P-TCWF-023,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,129,Standard Price,0,0,กระดาษแบงค์สี,ห่อ,ห่อ,ห่อ,F4,55,500,,1*1,,Real Time (automated),,,
product_P-TCWF-024,กระดาษแบ๊งค์สี F4 55แกรม 500แผ่น สีเหลือง,,,,,P-TCWF-024,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,129,Standard Price,0,0,กระดาษแบงค์สี,ห่อ,ห่อ,ห่อ,F4,55,500,,1*1,,Real Time (automated),,,
product_P-TCWF-025,กระดาษแบ๊งค์สี 31*43นิ้ว 55แกรม 500แผ่น สีฟ้า,,,,,P-TCWF-025,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,1430,Standard Price,0,0,กระดาษแบงค์สี,รีม,รีม,รีม,31*43,55,500,,1*1,,Real Time (automated),,,
product_P-TCWF-026,กระดาษแบ๊งค์สี 31*43นิ้ว 55แกรม 500แผ่น สีชมพู,,,,,P-TCWF-026,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,1430,Standard Price,0,0,กระดาษแบงค์สี,รีม,รีม,รีม,31*43,55,500,,1*1,,Real Time (automated),,,
product_P-TCWF-027,กระดาษแบ๊งค์สี 31*43นิ้ว 55แกรม 500แผ่น สีเขียว,,,,,P-TCWF-027,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,1430,Standard Price,0,0,กระดาษแบงค์สี,รีม,รีม,รีม,31*43,55,500,,1*1,,Real Time (automated),,,
product_P-TCWF-028,กระดาษแบ๊งค์สี 31*43นิ้ว 55แกรม 500แผ่น สีเหลือง,,,,,P-TCWF-028,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,1430,Standard Price,0,0,กระดาษแบงค์สี,รีม,รีม,รีม,31*43,55,500,,1*1,,Real Time (automated),,,
product_P-NP-31*43,กระดาษปรู๊ฟขาว 31*43นิ้ว 47แกรม,,,,,P-NP-31*43,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,710,Standard Price,0,0,กระดาษปรู๊ฟขาว,รีม,รีม,รีม,31*43,47,500,,1*1,,Real Time (automated),,,
product_P-WF-60G,กระดาษปอนด์ขาว 60แกรม 500แผ่น,,,,,P-WF-60G,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,1150,Standard Price,0,0,กระดาษปอนด์ขาว,รีม,รีม,รีม,31*43,60,500,,1*1,,Real Time (automated),,,
product_P-WF-70G,กระดาษปอนด์ขาว 70แกรม 500แผ่น,,,,,P-WF-70G,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,1280,Standard Price,0,0,กระดาษปอนด์ขาว,รีม,รีม,รีม,31*43,70,500,,1*1,,Real Time (automated),,,
product_P-WF-80G,กระดาษปอนด์ขาว 80แกรม 500แผ่น,,,,,P-WF-80G,TRUE,,,TRUE,FALSE,Stockable Product,Make to Stock,Buy,1480,Standard Price,0,0,กระดาษปอนด์ขาว,รีม,รีม,รีม,31*43,80,500,,1*1,,Real Time (automated),,,
