id,name,inventory_line_id/location_id,inventory_line_id/product_id/id,inventory_line_id/product_uom,inventory_line_id/product_qty
,,คลังสำเร็จรูปชั้น 2,product_261442,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_268309,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_268335,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_268691,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_268693,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2767605,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800087,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800453,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800454,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800456,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800457,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800458,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800459,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800460,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800461,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800462,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800463,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800464,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800465,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800467,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800468,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800470,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800471,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800473,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800474,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800528,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800529,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800530,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800531,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800532,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800533,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800534,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800535,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800537,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800538,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800539,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800540,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800541,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800542,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800543,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800544,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800545,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800546,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800547,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800548,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800549,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800551,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800552,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800629,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800630,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800631,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800632,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800633,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800635,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800636,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800637,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800638,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800639,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800640,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800641,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800642,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800643,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800644,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800645,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800646,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800647,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800649,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800650,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800679,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800680,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800681,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800683,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800686,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800687,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800688,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800689,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800690,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800691,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800692,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800693,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800699,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800700,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800703,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800704,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800705,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800706,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800707,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800708,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800709,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800710,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800711,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800714,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800716,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800717,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800718,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800719,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800720,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800721,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800722,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800723,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800726,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800727,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800728,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800750,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800751,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800752,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800753,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800754,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800755,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800756,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_2800757,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3168609,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3168615,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3184434,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3437885,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3437891,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3437902,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3437919,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3437925,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3437931,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3437948,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3437954,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3437960,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3437977,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3437983,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3437998,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3438008,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3438014,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3438020,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3438037,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3438043,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3438058,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3438066,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3438072,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3438089,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3438095,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3438106,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3438112,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3438129,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3438135,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3438141,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3438158,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3438164,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3438170,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3443278,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3443284,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3443290,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3443301,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3443318,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3443324,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3443330,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3443347,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3443353,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3443368,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3443376,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3443382,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3443399,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3443408,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3443416,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3443422,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3443439,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3443445,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3443451,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3453865,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3453871,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3453888,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3453894,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3454173,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3454188,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3454196,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3454207,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3454213,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3454228,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3454236,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3454242,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3454259,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3454265,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3454271,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3454288,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3454294,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3454305,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3454311,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3454328,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3454334,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3454340,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3454357,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3454363,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3454378,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3454386,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3454392,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3454403,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3454418,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3454426,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3454432,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_3454449,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_444029,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_444048,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_444057,เล่ม,2214
,,คลังสำเร็จรูปชั้น 2,product_444058,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_444059,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_482482,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_4845682,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_4845683,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_4845684,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_4845685,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_4845686,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_4845687,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_4845688,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_4845689,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_4845690,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_4845691,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_4845692,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_4845693,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_4845694,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_4845695,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_4845696,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_4845697,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_4845698,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_4845699,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_4845700,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_4845701,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_48733657,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_4876661,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_4876662,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_4876663,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_4876664,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_4876669,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_4889013,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_4889015,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_56875,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_649519,เล่ม,108350
,,คลังสำเร็จรูปชั้น 2,product_708067,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_768768,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_769769,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_846309,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_94809,ห่อ,
,,คลังสำเร็จรูปชั้น 2,product_949949,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_95056,ห่อ,
,,คลังสำเร็จรูปชั้น 2,product_950950,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_958958,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_984984,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_N-830POOH,เล่ม,108
,,คลังสำเร็จรูปชั้น 2,product_N-860MICKEY,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_N-860POOH,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_N-8MICKEY,เล่ม,1824
,,คลังสำเร็จรูปชั้น 2,product_N-918GL,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_N-918GP,เล่ม,5610
,,คลังสำเร็จรูปชั้น 2,product_N-918POOH,เล่ม,23170
,,คลังสำเร็จรูปชั้น 2,product_N-930POOH,เล่ม,
,,คลังสำเร็จรูปชั้น 2,product_N-9MICKEY,เล่ม,1824
,,คลังสำเร็จรูปชั้น 2,product_N-AF10,เล่ม,13368
,,คลังสำเร็จรูปชั้น 2,product_N-AF10-1,เล่ม,1128
,,คลังสำเร็จรูปชั้น 2,product_N-AF10PB,เล่ม,5760
,,คลังสำเร็จรูปชั้น 2,product_N-AF5,เล่ม,40296
,,คลังสำเร็จรูปชั้น 2,product_N-AF5-1,เล่ม,
