id,name,inventory_line_id/location_id,inventory_line_id/product_id/id,xxxx,inventory_line_id/product_qty,inventory_line_id/product_uom
,,สาทร ชั้น 2,product_N-NV2506C,สมุดปกภาพเคลือบพลาสติก 60แกรม 2/50แผ่น NV-2506,1164,เล่ม
,,สาทร ชั้น 2,product_N-AF10PB,สมุดปกภาพ 60แกรม 9/50แผ่น AF-10-PB,4596,เล่ม
,,สาทร ชั้น 2,product_N-NV-8307,สมุดปกอ่อนไสกาว 70แกรม 8/30แผ่น เคลือบUV+อัดลาย NV-8307,1236,เล่ม
,,สาทร ชั้น 2,product_N-PBF-8407,สมุดปกอ่อนไสกาว 70แกรม 8/40แผ่น เคลือบโฮโลแกรม PBF-8407,1128,เล่ม
,,สาทร ชั้น 2,product_N-NV-9407,สมุดปกอ่อนสันกาวตัด9 70แกรม 9/40แผ่น NV-9407,5184,เล่ม
,,สาทร ชั้น 2,product_N-DWF8407,สมุดปกอ่อนสันห่วง 70แกรม 8/40แผ่น เคลือบโฮโลแกรม DWF-8407,956,เล่ม
,,สาทร ชั้น 2,product_N-860POOH,Atlux สมุดปกกระดาษสันห่วง ตัด8 60 แผ่น หมีพู,1468,เล่ม
,,สาทร ชั้น 2,product_N-860MICKEY,Atlux สมุดปกกระดาษสันห่วง ตัด8 Mickey,1456,เล่ม
,,สาทร ชั้น 2,product_N-DWET-A6407,Atlux สมุดปกอ่อนริมห่วงบน A6/40แผ่น 70G DWFT-A6407,5959,เล่ม
,,สาทร ชั้น 2,product_N-DWET-A7704,Atlux สมุดปกอ่อนริมห่วงบน A7/40แผ่น 70G DWFT-A7704,324,เล่ม
,,สาทร ชั้น 2,product_N-PN-G940,สมุดชื่อชั้นวิชา กร๊าฟ3เส้น 9/40แผ่น,4540,เล่ม
,,สาทร ชั้น 2,product_N-PN-G980,สมุดชื่อชั้นวิชา กร๊าฟ3เส้น 9/80แผ่น,2560,เล่ม
,,สาทร ชั้น 2,product_192403,สมุดชื่อ ชั้น วิชา 55g 9/40 แผ่น เส้นธรรมดา,10952,เล่ม
,,สาทร ชั้น 2,product_192472,สมุดชื่อ ชั้น วิชา 55g 9/40 แผ่น เส้นครึ่งบรรทัด,12980,เล่ม
,,สาทร ชั้น 2,product_N-PN-5L940,สมุดชื่อชั้นวิชา บรรทัด5เส้น 9/40แผ่น,8460,เล่ม
,,สาทร ชั้น 2,product_N-PN-5L980,สมุดชื่อชั้นวิชา บรรทัด5เส้น 9/80แผ่น,4940,เล่ม
,,สาทร ชั้น 2,product_N-PN-S940,สมุดชื่อชั้นวิชา 55g 9/40 แผ่น เส้นธรรมดา,1520,เล่ม
,,สาทร ชั้น 2,product_N-PN-H940,สมุดชื่อชั้นวิชา เส้นครึ่งบรรทัด 9/40แผ่น,7340,เล่ม
,,สาทร ชั้น 2,product_N-PN-S980,สมุดชื่อชั้นวิชา  55g 9/80แผ่น เส้นธรรมดา,2670,เล่ม
,,สาทร ชั้น 2,product_N-PN-H980,สมุดชื่อชั้นวิชา เส้นครึ่งบรรทัด 9/80แผ่น,1280,เล่ม
,,สาทร ชั้น 2,product_N-DV-410150,สมุดวาดเขียนปกภาพ 150แกรม 4/10แผ่น DV-410150,2628,เล่ม
,,สาทร ชั้น 2,product_N-D-640,สมุดวาดเขียนปกดำแบบเย็บ 6/40แผ่น MH-2003,405,เล่ม
,,สาทร ชั้น 2,product_N-DW-P-810,Atlux สมุดวาดเขียนปกภาพ 100G 8/10แผ่น D-810,144,เล่ม
,,สาทร ชั้น 2,product_N-DWF-B430120,Atlux สมุดวาดเขียนสันห่วงข้าง B4/30แผ่น 120G DWF-B430120,60,เล่ม
,,สาทร ชั้น 2,product_4889013,OFC สมุดวาดเขียนสันห่วงบน A4/30 100g D-DWF-A430100,540,เล่ม
,,สาทร ชั้น 2,product_4889015,OFC สมุดวาดเขียนสันห่วงข้าง B4/30 120g D-DWF-B430120,250,เล่ม
