id,name,inventory_line_id/location_id,inventory_line_id/product_id/id,inventory_line_id/product_qty,inventory_line_id/product_uom
,,วัตถุดิบ มหาชัย,rawmat_CWF-180-25*35_5-เขียว-SCG,,รีม
,,วัตถุดิบ มหาชัย,rawmat_CWF-180-25*35_5-ชมพู-SCG,,รีม
,,วัตถุดิบ มหาชัย,rawmat_CWF-180-25*35_5-ฟ้า-SCG,,รีม
,,วัตถุดิบ มหาชัย,rawmat_CWF-180-25*35_5-เหลือง-SCG,,รีม
,,วัตถุดิบ มหาชัย,rawmat_CWF-180-31*43-เขียว-SCG,,รีม
,,วัตถุดิบ มหาชัย,rawmat_CWF-180-31*43-ชมพู-SCG,,รีม
,,วัตถุดิบ มหาชัย,rawmat_CWF-180-31*43-ฟ้า-SCG,,รีม
,,วัตถุดิบ มหาชัย,rawmat_CWF-180-31*43-เหลือง-SCG,,รีม
,,วัตถุดิบ มหาชัย,rawmat_CWF-210-31*43-ขาว-SCG,,รีม
,,วัตถุดิบ มหาชัย,rawmat_CWF-210-31*43-เขียว-SCG,,รีม
,,วัตถุดิบ มหาชัย,rawmat_CWF-210-31*43-ชมพู-SCG,,รีม
,,วัตถุดิบ มหาชัย,rawmat_CWF-210-31*43-ฟ้า-SCG,,รีม
,,วัตถุดิบ มหาชัย,rawmat_CWF-210-31*43-ส้ม-KT,,รีม
,,วัตถุดิบ มหาชัย,rawmat_CWF-210-31*43-เหลือง-SCG,,รีม
,,วัตถุดิบ มหาชัย,rawmat_CWF-230-31*43-ชมพู-KT,,รีม
,,วัตถุดิบ มหาชัย,rawmat_CWF-230-31*43-ฟ้า-KT,,รีม
,,วัตถุดิบ มหาชัย,rawmat_CWF-240-31*43-ขาว-SCG,,รีม
,,วัตถุดิบ มหาชัย,rawmat_CWF-240-31*43-เขียว-SCG,,รีม
,,วัตถุดิบ มหาชัย,rawmat_CWF-240-31*43-ชมพู-SCG,,รีม
,,วัตถุดิบ มหาชัย,rawmat_CWF-240-31*43-ฟ้า-SCG,,รีม
,,วัตถุดิบ มหาชัย,rawmat_CWF-240-31*43-เหลือง-SCG,,รีม
,,วัตถุดิบ มหาชัย,rawmat_CWF-350-31*43-เขียว-KT,,รีม
,,วัตถุดิบ มหาชัย,rawmat_CWF-350-31*43-ชมพู-KT,,รีม
,,วัตถุดิบ มหาชัย,rawmat_CWF-350-31*43-ฟ้า-KT,,รีม
,,วัตถุดิบ มหาชัย,rawmat_CWF-350-31*43-ส้ม-KT,,รีม
,,วัตถุดิบ มหาชัย,rawmat_CWF-350-31*43-เหลือง-KT,,รีม
,,วัตถุดิบ มหาชัย,rawmat_GB-10A-27*31-RT,,รีม
,,วัตถุดิบ มหาชัย,rawmat_GB-10B-27*31-KPB,,รีม
,,วัตถุดิบ มหาชัย,rawmat_GB-12A-27*31-RT,,รีม
,,วัตถุดิบ มหาชัย,rawmat_GB-12A-33_5*46_5-BU,,รีม
,,วัตถุดิบ มหาชัย,rawmat_GB-12A-41*20_5-BU,,รีม
,,วัตถุดิบ มหาชัย,product_rawmat_mahachai_135,,รีม
,,วัตถุดิบ มหาชัย,rawmat_GB-12B-24*34-KPB,32,รีม
,,วัตถุดิบ มหาชัย,rawmat_GB-12B-27*31-KPB,,รีม
,,วัตถุดิบ มหาชัย,rawmat_GB-16A-25*34-BU,,รีม
,,วัตถุดิบ มหาชัย,rawmat_GB-16A-27*31-RT,,รีม
,,วัตถุดิบ มหาชัย,rawmat_GB-16B-21*31-KPB,,รีม
,,วัตถุดิบ มหาชัย,rawmat_GB-16B-22_5*31-KPB,,รีม
,,วัตถุดิบ มหาชัย,rawmat_GB-16B-24*34-KPB,,รีม
,,วัตถุดิบ มหาชัย,rawmat_GB-16B-24*35-KPB,,รีม
,,วัตถุดิบ มหาชัย,rawmat_GB-16B-26_5*32_5-KPB,,รีม
,,วัตถุดิบ มหาชัย,product_rawmat_mahachai_136,0,รีม
